event_id,user_id,event_date,event_type,platform
753,38,2023-04-08,share,desktop
754,38,2024-07-27,share,mobile
755,38,2023-09-07,feature_use,tablet
756,38,2023-12-12,file_upload,mobile
757,38,2023-02-28,project_create,desktop
758,38,2024-03-01,file_upload,mobile
759,38,2023-10-27,share,tablet
760,38,2023-08-01,feature_use,mobile
761,39,2024-10-26,file_upload,desktop
762,39,2023-12-05,share,desktop
763,39,2024-04-29,file_upload,tablet
764,39,2023-12-31,feature_use,tablet
765,39,2024-02-14,feature_use,desktop
766,39,2024-11-16,file_upload,desktop
767,39,2024-05-17,login,tablet
768,39,2024-08-21,feature_use,desktop
769,39,2023-08-01,share,tablet
770,39,2023-08-08,share,mobile
771,39,2024-03-20,project_create,mobile
772,39,2024-01-14,file_upload,desktop
773,39,2024-03-25,feature_use,tablet
774,39,2023-09-17,feature_use,mobile
775,39,2024-05-14,share,tablet
776,39,2024-04-28,login,mobile
777,39,2023-09-21,feature_use,mobile
778,39,2024-02-28,feature_use,mobile
779,39,2023-10-05,login,desktop
780,39,2024-03-28,feature_use,tablet
781,40,2024-10-28,file_upload,mobile
782,40,2024-01-11,share,tablet
783,40,2024-03-03,login,mobile
784,40,2024-07-16,project_create,desktop
785,40,2024-12-31,file_upload,mobile
786,40,2023-10-17,project_create,desktop
787,40,2024-03-15,share,mobile
788,40,2024-08-01,feature_use,desktop
789,40,2024-09-25,login,desktop
790,40,2024-12-23,login,desktop
791,40,2024-02-29,feature_use,desktop
792,40,2024-10-21,share,tablet
793,40,2024-06-18,project_create,tablet
794,40,2024-01-12,feature_use,desktop
795,40,2025-03-10,file_upload,desktop
796,40,2024-08-17,login,desktop
797,40,2023-11-01,share,desktop
798,40,2024-03-31,feature_use,tablet
799,40,2024-01-12,feature_use,tablet
800,40,2025-03-05,share,mobile
801,41,2025-09-01,file_upload,tablet
802,41,2024-10-13,file_upload,desktop
803,41,2025-04-09,share,mobile
804,41,2024-07-18,file_upload,desktop
805,41,2024-06-17,file_upload,desktop
806,41,2025-04-18,login,desktop
807,41,2024-11-28,feature_use,tablet
808,41,2024-11-21,project_create,desktop
809,41,2024-09-18,project_create,tablet
810,41,2024-08-25,feature_use,tablet
811,41,2025-07-19,login,mobile
812,41,2025-05-05,project_create,mobile
813,41,2024-07-03,share,tablet
814,41,2025-03-09,feature_use,tablet
815,41,2025-04-02,feature_use,mobile
816,41,2025-07-18,login,tablet
817,41,2025-01-09,feature_use,desktop
818,41,2025-11-11,login,desktop
819,41,2025-07-03,file_upload,desktop
820,41,2024-07-30,share,mobile
821,42,2024-10-14,project_create,mobile
822,42,2024-01-27,share,tablet
823,42,2024-08-31,file_upload,tablet
824,42,2024-12-06,share,mobile
825,42,2024-02-28,project_create,mobile
826,42,2024-09-09,feature_use,tablet
827,42,2024-09-03,project_create,tablet
828,42,2025-02-02,project_create,desktop
829,42,2024-10-17,share,tablet
830,42,2024-01-30,feature_use,mobile
831,42,2025-02-20,project_create,desktop
832,42,2025-07-14,project_create,desktop
833,42,2024-04-07,feature_use,desktop
834,42,2024-05-19,project_create,tablet
835,42,2024-12-17,share,desktop
836,42,2025-05-18,share,mobile
837,42,2025-04-27,share,desktop
838,42,2024-03-18,share,desktop
839,42,2024-05-31,feature_use,desktop
840,42,2024-09-01,login,desktop
841,43,2024-03-31,login,tablet
842,43,2023-10-29,login,desktop
843,43,2024-01-16,feature_use,tablet
844,43,2024-07-19,feature_use,desktop
845,43,2023-09-25,file_upload,tablet
846,43,2024-07-26,login,tablet
847,43,2024-09-07,login,mobile
848,43,2024-12-22,share,desktop
849,43,2024-04-02,feature_use,mobile
850,43,2023-10-10,share,mobile
851,43,2024-02-13,login,mobile
852,43,2024-09-04,login,mobile
853,43,2024-07-20,project_create,mobile
854,43,2024-08-14,feature_use,tablet
855,43,2024-06-12,share,tablet
856,43,2023-10-06,file_upload,mobile
857,43,2023-10-17,file_upload,desktop
858,43,2024-01-04,login,tablet
859,43,2024-05-03,file_upload,tablet
860,43,2024-01-09,login,mobile
861,44,2024-08-11,file_upload,tablet
862,44,2025-08-10,project_create,mobile
863,44,2025-10-13,share,mobile
864,44,2024-08-13,file_upload,mobile
865,44,2025-08-08,feature_use,mobile
866,44,2025-02-24,file_upload,desktop
867,44,2024-06-16,login,tablet
868,44,2025-08-07,share,mobile
869,44,2024-07-30,feature_use,desktop
870,44,2024-08-24,feature_use,mobile
871,44,2024-12-16,share,tablet
872,44,2024-06-23,project_create,mobile
873,44,2024-11-08,share,mobile
874,44,2025-02-22,login,tablet
875,44,2024-11-12,project_create,mobile
876,44,2024-05-10,file_upload,desktop
877,44,2025-03-01,file_upload,mobile
878,44,2025-01-20,project_create,tablet
879,44,2025-08-25,file_upload,tablet
880,44,2025-10-13,share,desktop
881,45,2023-10-29,share,mobile
882,45,2023-12-16,file_upload,tablet
883,45,2024-08-26,feature_use,mobile
884,45,2023-06-09,feature_use,tablet
885,45,2024-05-11,login,mobile
886,45,2024-05-02,login,desktop
887,45,2024-02-13,share,desktop
888,45,2023-11-14,login,tablet
889,45,2024-07-01,share,mobile
890,45,2023-12-12,project_create,desktop
891,45,2023-03-23,feature_use,desktop
892,45,2023-03-26,feature_use,mobile
893,45,2024-03-26,file_upload,tablet
894,45,2024-05-03,project_create,desktop
895,45,2023-06-19,feature_use,desktop
896,45,2024-06-30,login,mobile
897,45,2024-04-04,file_upload,mobile
898,45,2023-04-08,feature_use,mobile
899,45,2024-04-30,project_create,tablet
900,45,2023-07-25,share,mobile
901,46,2023-10-09,file_upload,tablet
902,46,2023-09-04,project_create,tablet
903,46,2023-04-29,project_create,tablet
904,46,2024-05-11,feature_use,mobile
905,46,2023-07-30,file_upload,mobile
906,46,2023-02-21,feature_use,desktop
907,46,2024-03-22,login,desktop
908,46,2023-06-30,project_create,desktop
909,46,2023-04-16,project_create,mobile
910,46,2023-05-29,feature_use,desktop
911,46,2023-09-18,share,mobile
912,46,2024-03-21,file_upload,tablet
913,46,2024-01-11,login,desktop
914,46,2024-07-16,share,desktop
915,46,2023-05-24,feature_use,tablet
916,46,2024-03-09,file_upload,tablet
917,46,2024-03-30,project_create,desktop
918,46,2023-08-03,login,desktop
919,46,2024-02-12,feature_use,desktop
920,46,2023-08-15,file_upload,mobile
921,47,2024-09-21,login,mobile
922,47,2024-09-04,feature_use,mobile
923,47,2023-10-30,login,tablet
924,47,2023-07-08,file_upload,desktop
925,47,2024-09-03,project_create,tablet
926,47,2023-07-07,project_create,tablet
927,47,2023-10-01,share,tablet
928,47,2024-12-14,share,mobile
929,47,2024-11-11,project_create,mobile
930,47,2023-06-24,share,mobile
931,47,2024-07-20,file_upload,desktop
932,47,2023-09-04,login,desktop
933,47,2023-07-30,file_upload,mobile
934,47,2024-09-05,feature_use,mobile
935,47,2023-12-17,file_upload,desktop
936,47,2023-10-25,file_upload,tablet
937,47,2024-02-16,share,tablet
938,47,2023-07-07,feature_use,tablet
939,47,2023-09-29,feature_use,tablet
940,47,2024-08-15,login,mobile
941,48,2024-06-06,login,mobile
942,48,2024-10-16,file_upload,tablet
943,48,2024-10-31,feature_use,desktop
944,48,2024-05-30,login,mobile
945,48,2024-11-16,share,tablet
946,48,2024-10-12,project_create,mobile
947,48,2025-05-07,file_upload,mobile
948,48,2024-06-14,login,desktop
949,48,2024-07-30,feature_use,desktop
950,48,2025-01-08,file_upload,desktop
951,48,2024-05-22,login,tablet
952,48,2025-07-23,file_upload,tablet
953,48,2025-04-02,project_create,desktop
954,48,2025-05-02,project_create,desktop
955,48,2025-05-28,share,mobile
956,48,2025-10-25,project_create,mobile
957,48,2024-05-20,file_upload,tablet
958,48,2025-10-28,project_create,tablet
959,48,2024-05-27,file_upload,tablet
960,48,2025-07-17,share,mobile
961,49,2024-05-16,file_upload,mobile
962,49,2024-12-12,feature_use,mobile
963,49,2024-03-26,share,desktop
964,49,2023-10-12,file_upload,desktop
965,49,2024-08-06,login,desktop
966,49,2024-01-25,project_create,mobile
967,49,2024-06-15,login,desktop
968,49,2023-12-22,share,mobile
969,49,2023-11-18,login,tablet
970,49,2024-11-18,project_create,tablet
971,49,2024-10-26,share,desktop
972,49,2023-10-02,login,desktop
973,49,2024-04-24,login,mobile
974,49,2024-01-08,share,desktop
975,49,2024-01-07,file_upload,desktop
976,49,2024-05-08,file_upload,desktop
977,49,2024-05-23,login,tablet
978,49,2024-07-30,login,desktop
979,49,2023-09-13,login,mobile
980,49,2025-01-19,share,mobile
981,50,2023-11-27,file_upload,desktop
982,50,2024-06-04,login,desktop
983,50,2023-06-23,project_create,desktop
984,50,2023-06-26,feature_use,tablet
985,50,2024-10-23,share,tablet
986,50,2024-04-17,feature_use,desktop
987,50,2023-11-27,project_create,desktop
988,50,2024-08-07,login,desktop
989,50,2024-02-05,file_upload,tablet
990,50,2024-03-14,feature_use,mobile
991,50,2023-12-25,project_create,mobile
992,50,2024-05-06,project_create,tablet
993,50,2023-10-16,file_upload,tablet
994,50,2024-04-07,feature_use,mobile
995,50,2024-01-28,share,mobile
996,50,2024-02-10,feature_use,tablet
997,50,2024-08-12,feature_use,tablet
998,50,2024-03-18,login,tablet
999,50,2024-01-11,share,mobile
1000,50,2024-09-20,login,tablet
1001,51,2024-05-15,feature_use,mobile
1002,51,2024-01-03,project_create,tablet
1003,51,2024-01-09,file_upload,tablet
1004,51,2024-08-10,share,tablet
1005,51,2023-09-17,login,desktop
1006,51,2023-05-23,login,tablet
1007,51,2023-06-13,login,mobile
1008,51,2023-06-22,file_upload,tablet
1009,51,2023-10-09,file_upload,desktop
1010,51,2023-04-27,project_create,mobile
1011,51,2023-08-11,login,desktop
1012,51,2023-05-14,feature_use,desktop
1013,51,2024-05-09,share,tablet
1014,51,2023-12-31,feature_use,desktop
1015,51,2023-09-15,share,tablet
1016,51,2024-08-02,file_upload,mobile
1017,51,2024-08-11,login,mobile
1018,51,2023-09-16,share,tablet
1019,51,2024-08-13,project_create,desktop
1020,51,2024-01-05,login,tablet
1021,52,2023-10-16,feature_use,tablet
1022,52,2024-09-09,login,tablet
1023,52,2024-09-08,share,tablet
1024,52,2023-09-09,project_create,tablet
1025,52,2023-10-24,project_create,mobile
1026,52,2023-06-12,share,desktop
1027,52,2023-07-10,project_create,mobile
1028,52,2024-07-22,file_upload,tablet
1029,52,2024-02-29,feature_use,mobile
1030,52,2023-09-24,login,desktop
1031,52,2024-11-15,project_create,tablet
1032,52,2024-07-24,file_upload,mobile
1033,52,2023-08-06,feature_use,mobile
1034,52,2024-02-19,feature_use,tablet
1035,52,2023-09-21,project_create,tablet
1036,52,2023-06-28,share,tablet
1037,52,2023-06-19,file_upload,desktop
1038,52,2024-10-29,feature_use,desktop
1039,52,2023-08-23,share,desktop
1040,52,2023-08-07,file_upload,tablet
1041,53,2023-10-16,login,tablet
1042,53,2023-08-25,login,desktop
1043,53,2024-05-18,login,desktop
1044,53,2023-03-24,login,desktop
1045,53,2023-07-06,project_create,tablet
1046,53,2024-03-25,file_upload,tablet
1047,53,2023-11-22,project_create,mobile
1048,53,2024-07-16,project_create,tablet
1049,53,2023-08-18,share,tablet
1050,53,2023-03-27,login,tablet
1051,53,2023-09-26,file_upload,tablet
1052,53,2024-04-15,file_upload,desktop
1053,53,2023-10-28,login,mobile
1054,53,2023-08-10,feature_use,desktop
1055,53,2023-03-25,feature_use,mobile
1056,53,2023-12-01,file_upload,mobile
1057,53,2023-12-19,project_create,mobile
1058,53,2024-04-20,feature_use,mobile
1059,53,2023-03-10,project_create,mobile
1060,53,2024-01-04,project_create,tablet
1061,54,2024-08-22,feature_use,tablet
1062,54,2025-05-23,project_create,desktop
1063,54,2024-02-15,project_create,tablet
1064,54,2025-05-05,project_create,mobile
1065,54,2025-05-17,project_create,desktop
1066,54,2024-08-26,share,mobile
1067,54,2024-12-11,login,tablet
1068,54,2025-02-14,file_upload,tablet
1069,54,2024-01-30,file_upload,mobile
1070,54,2024-06-25,feature_use,desktop
1071,54,2024-04-19,feature_use,desktop
1072,54,2025-03-30,share,desktop
1073,54,2024-07-20,feature_use,desktop
1074,54,2025-01-07,project_create,mobile
1075,54,2024-12-06,share,tablet
1076,54,2024-06-13,login,tablet
1077,54,2025-03-17,project_create,tablet
1078,54,2024-12-29,feature_use,tablet
1079,54,2024-05-17,file_upload,desktop
1080,54,2024-12-23,feature_use,mobile
1081,55,2024-06-17,login,desktop
1082,55,2023-08-21,login,tablet
1083,55,2024-08-29,login,mobile
1084,55,2023-11-08,project_create,tablet
1085,55,2024-08-15,project_create,mobile
1086,55,2023-10-29,project_create,desktop
1087,55,2025-01-06,file_upload,mobile
1088,55,2025-01-16,login,tablet
1089,55,2024-06-26,file_upload,mobile
1090,55,2025-01-03,feature_use,tablet
1091,55,2024-03-05,feature_use,desktop
1092,55,2024-12-01,feature_use,mobile
1093,55,2023-11-25,feature_use,desktop
1094,55,2024-04-21,login,mobile
1095,55,2023-08-27,feature_use,desktop
1096,55,2024-04-11,share,tablet
1097,55,2023-09-06,file_upload,desktop
1098,55,2024-03-31,login,tablet
1099,55,2025-01-01,feature_use,tablet
1100,55,2024-04-01,file_upload,mobile
1101,56,2023-06-06,login,desktop
1102,56,2024-02-03,project_create,tablet
1103,56,2024-08-17,share,mobile
1104,56,2024-08-06,project_create,mobile
1105,56,2024-01-29,share,mobile
1106,56,2024-06-13,project_create,mobile
1107,56,2024-02-06,login,mobile
1108,56,2024-06-01,project_create,tablet
1109,56,2023-09-06,feature_use,desktop
1110,56,2024-04-01,file_upload,mobile
1111,56,2024-09-08,login,desktop
1112,56,2023-10-13,share,tablet
1113,56,2023-06-29,login,mobile
1114,56,2024-10-30,project_create,mobile
1115,56,2024-07-19,share,tablet
1116,56,2023-06-13,login,desktop
1117,56,2024-05-17,login,tablet
1118,56,2024-10-25,project_create,mobile
1119,56,2024-07-17,share,tablet
1120,56,2023-06-17,login,desktop
1121,57,2024-05-25,project_create,desktop
1122,57,2024-05-10,login,mobile
1123,57,2024-03-12,feature_use,tablet
1124,57,2024-04-23,project_create,desktop
1125,57,2024-06-27,project_create,mobile
1126,57,2025-04-07,project_create,desktop
1127,57,2025-01-19,feature_use,mobile
1128,57,2024-01-19,project_create,mobile
1129,57,2024-11-12,file_upload,mobile
1130,57,2024-02-20,share,mobile
1131,57,2025-02-06,project_create,tablet
1132,57,2024-04-22,share,desktop
1133,57,2024-12-12,feature_use,mobile
1134,57,2025-03-10,login,tablet
1135,57,2024-04-10,feature_use,tablet
1136,57,2024-07-12,feature_use,mobile
1137,57,2025-02-13,file_upload,mobile
1138,57,2024-04-05,file_upload,tablet
1139,57,2025-02-03,login,desktop
1140,57,2024-11-30,login,mobile
1141,58,2025-01-10,file_upload,mobile
1142,58,2024-03-01,project_create,mobile
1143,58,2025-06-02,feature_use,mobile
1144,58,2024-12-20,file_upload,tablet
1145,58,2024-07-30,project_create,tablet
1146,58,2024-09-11,share,tablet
1147,58,2025-05-30,login,tablet
1148,58,2024-09-27,feature_use,tablet
1149,58,2024-02-26,feature_use,mobile
1150,58,2025-01-23,feature_use,desktop
1151,58,2024-10-10,feature_use,desktop
1152,58,2024-07-31,share,mobile
1153,58,2024-04-21,project_create,desktop
1154,58,2025-01-27,login,desktop
1155,58,2024-08-11,file_upload,tablet
1156,58,2024-07-04,login,mobile
1157,58,2024-04-01,share,desktop
1158,58,2024-02-17,login,tablet
1159,58,2024-07-06,login,tablet
1160,58,2024-04-27,share,mobile
1161,59,2025-10-09,share,tablet
1162,59,2024-07-15,feature_use,desktop
1163,59,2024-09-17,share,tablet
1164,59,2024-09-23,share,desktop
1165,59,2025-10-02,feature_use,tablet
1166,59,2025-11-15,file_upload,tablet
1167,59,2025-09-30,feature_use,tablet
1168,59,2025-07-12,share,tablet
1169,59,2024-11-28,project_create,desktop
1170,59,2025-07-23,project_create,mobile
1171,59,2024-10-08,feature_use,tablet
1172,59,2025-05-20,login,desktop
1173,59,2024-10-08,file_upload,mobile
1174,59,2025-09-14,feature_use,desktop
1175,59,2025-03-14,file_upload,desktop
1176,59,2024-11-04,login,tablet
1177,59,2024-08-27,project_create,tablet
1178,59,2025-03-19,file_upload,mobile
1179,59,2024-09-30,file_upload,tablet
1180,59,2025-07-14,login,desktop
1181,60,2024-07-20,share,tablet
1182,60,2023-09-10,share,mobile
1183,60,2024-06-05,feature_use,desktop
1184,60,2023-11-29,file_upload,desktop
1185,60,2024-07-18,project_create,tablet
1186,60,2024-05-02,file_upload,tablet
1187,60,2024-06-25,feature_use,desktop
1188,60,2024-03-02,share,mobile
1189,60,2024-07-26,project_create,mobile
1190,60,2023-09-10,feature_use,tablet
1191,60,2023-12-20,file_upload,desktop
1192,60,2023-12-06,share,tablet
1193,60,2023-10-08,project_create,mobile
1194,60,2023-10-05,project_create,mobile
1195,60,2024-07-11,share,desktop
1196,60,2023-11-27,file_upload,tablet
1197,60,2024-06-19,project_create,desktop
1198,60,2024-03-03,login,tablet
1199,60,2023-10-08,project_create,desktop
1200,60,2024-09-05,project_create,mobile
1201,61,2024-07-21,file_upload,desktop
1202,61,2024-04-20,file_upload,mobile
1203,61,2023-10-28,feature_use,tablet
1204,61,2024-10-25,feature_use,tablet
1205,61,2024-01-08,share,tablet
1206,61,2023-09-27,login,mobile
1207,61,2024-03-16,file_upload,tablet
1208,61,2024-10-25,share,tablet
1209,61,2024-01-19,file_upload,desktop
1210,61,2024-09-22,file_upload,tablet
1211,61,2023-12-23,file_upload,desktop
1212,61,2024-02-18,login,mobile
1213,61,2024-04-27,feature_use,mobile
1214,61,2024-12-05,share,tablet
1215,61,2024-02-14,feature_use,mobile
1216,61,2024-04-17,file_upload,mobile
1217,61,2024-06-10,login,tablet
1218,61,2024-03-20,project_create,tablet
1219,61,2024-06-01,feature_use,tablet
1220,61,2024-06-17,login,tablet
1221,62,2024-08-08,feature_use,tablet
1222,62,2025-01-25,share,mobile
1223,62,2024-05-21,project_create,desktop
1224,62,2025-06-10,login,tablet
1225,62,2024-09-17,project_create,tablet
1226,62,2025-01-26,project_create,mobile
1227,62,2024-09-13,login,desktop
1228,62,2025-06-14,login,mobile
1229,62,2024-05-13,login,mobile
1230,62,2025-01-06,login,tablet
1231,62,2025-04-30,login,tablet
1232,62,2025-03-28,project_create,desktop
1233,62,2024-05-24,login,mobile
1234,62,2024-05-10,file_upload,tablet
1235,62,2024-11-16,login,tablet
1236,62,2024-08-10,project_create,desktop
1237,62,2024-10-11,project_create,mobile
1238,62,2024-10-10,file_upload,tablet
1239,62,2024-04-23,share,mobile
1240,62,2025-10-10,login,mobile
1241,63,2025-06-21,share,tablet
1242,63,2024-11-19,share,tablet
1243,63,2025-11-26,project_create,desktop
1244,63,2025-06-25,file_upload,desktop
1245,63,2025-01-12,share,mobile
1246,63,2025-07-29,project_create,tablet
1247,63,2024-12-03,login,desktop
1248,63,2024-07-11,share,mobile
1249,63,2025-03-18,share,tablet
1250,63,2025-10-05,project_create,tablet
1251,63,2024-09-04,feature_use,desktop
1252,63,2025-02-05,feature_use,desktop
1253,63,2025-10-20,file_upload,mobile
1254,63,2025-01-07,share,desktop
1255,63,2024-08-19,share,tablet
1256,63,2025-05-16,project_create,mobile
1257,63,2025-04-28,login,desktop
1258,63,2025-02-06,project_create,tablet
1259,63,2025-02-04,file_upload,desktop
1260,63,2024-08-27,share,desktop
1261,64,2024-06-07,login,tablet
1262,64,2024-07-03,file_upload,mobile
1263,64,2024-04-03,share,mobile
1264,64,2024-07-01,project_create,mobile
1265,64,2024-01-26,project_create,mobile
1266,64,2024-08-03,project_create,tablet
1267,64,2024-06-27,file_upload,mobile
1268,64,2024-08-24,project_create,desktop
