payment_id,subscription_id,payment_date,amount,payment_status
819,102,2023-12-15,10.00,success
820,102,2023-11-15,10.00,success
821,102,2023-10-15,10.00,failed
822,102,2023-09-15,10.00,success
823,102,2023-08-15,10.00,success
824,102,2023-07-15,10.00,success
825,102,2023-06-15,10.00,success
826,102,2023-05-15,10.00,success
827,102,2023-04-15,10.00,success
828,102,2023-03-15,10.00,success
829,102,2023-02-15,10.00,success
830,103,2023-05-26,25.00,success
831,103,2023-04-26,25.00,success
832,103,2023-03-26,25.00,success
833,103,2023-02-26,25.00,failed
834,104,2024-03-01,10.00,success
835,104,2024-02-01,10.00,success
836,105,2024-05-28,10.00,success
837,105,2024-04-28,10.00,success
838,105,2024-03-28,10.00,success
839,105,2024-02-28,10.00,success
840,105,2024-01-28,10.00,success
841,105,2023-12-28,10.00,success
842,105,2023-11-28,10.00,success
843,105,2023-10-28,10.00,success
844,105,2023-09-28,10.00,success
845,106,2024-05-08,10.00,success
846,106,2024-04-08,10.00,success
847,106,2024-03-08,10.00,failed
848,106,2024-02-08,10.00,success
849,106,2024-01-08,10.00,success
850,106,2023-12-08,10.00,success
851,106,2023-11-08,10.00,success
852,106,2023-10-08,10.00,success
853,106,2023-09-08,10.00,failed
854,107,2024-12-22,10.00,success
855,107,2024-11-22,10.00,success
856,107,2024-10-22,10.00,success
857,107,2024-09-22,10.00,success
858,107,2024-08-22,10.00,success
859,107,2024-07-22,10.00,success
860,107,2024-06-22,10.00,success
861,108,2024-01-05,10.00,success
862,108,2023-12-05,10.00,failed
863,108,2023-11-05,10.00,failed
864,108,2023-10-05,10.00,failed
865,108,2023-09-05,10.00,success
866,108,2023-08-05,10.00,success
867,108,2023-07-05,10.00,success
868,108,2023-06-05,10.00,success
869,108,2023-05-05,10.00,success
870,108,2023-04-05,10.00,success
871,109,2024-06-22,10.00,success
872,109,2024-05-22,10.00,failed
873,109,2024-04-22,10.00,success
874,109,2024-03-22,10.00,success
875,109,2024-02-22,10.00,success
876,109,2024-01-22,10.00,success
877,109,2023-12-22,10.00,success
878,109,2023-11-22,10.00,failed
879,109,2023-10-22,10.00,success
880,110,2024-09-20,10.00,success
881,110,2024-08-20,10.00,success
882,110,2024-07-20,10.00,success
883,110,2024-06-20,10.00,failed
884,110,2024-05-20,10.00,success
885,110,2024-04-20,10.00,success
886,110,2024-03-20,10.00,success
887,110,2024-02-20,10.00,failed
888,110,2024-01-20,10.00,success
889,111,2024-12-21,10.00,success
890,111,2024-11-21,10.00,success
891,111,2024-10-21,10.00,success
892,111,2024-09-21,10.00,success
893,111,2024-08-21,10.00,success
894,111,2024-07-21,10.00,success
895,111,2024-06-21,10.00,success
896,112,2024-09-30,10.00,success
897,112,2024-08-31,10.00,success
898,112,2024-07-31,10.00,success
899,112,2024-06-30,10.00,success
900,112,2024-05-31,10.00,success
901,112,2024-04-30,10.00,success
902,112,2024-03-31,10.00,success
903,112,2024-02-29,10.00,success
904,112,2024-01-31,10.00,success
905,112,2023-12-31,10.00,success
906,112,2023-11-30,10.00,success
907,112,2023-10-31,10.00,success
908,113,2023-08-20,10.00,success
909,113,2023-07-20,10.00,success
910,114,2024-09-16,25.00,success
911,114,2024-08-16,25.00,success
912,114,2024-07-16,25.00,success
913,114,2024-06-16,25.00,success
914,114,2024-05-16,25.00,success
915,114,2024-04-16,25.00,success
916,114,2024-03-16,25.00,success
917,115,2023-07-14,25.00,success
918,115,2023-06-14,25.00,success
919,115,2023-05-14,25.00,success
920,116,2024-07-06,10.00,success
921,116,2024-06-06,10.00,success
922,116,2024-05-06,10.00,success
923,116,2024-04-06,10.00,success
924,116,2024-03-06,10.00,success
925,116,2024-02-06,10.00,success
926,116,2024-01-06,10.00,success
927,116,2023-12-06,10.00,success
928,116,2023-11-06,10.00,success
929,116,2023-10-06,10.00,success
930,116,2023-09-06,10.00,success
931,117,2024-08-16,25.00,success
932,117,2024-07-16,25.00,success
933,117,2024-06-16,25.00,success
934,117,2024-05-16,25.00,success
935,117,2024-04-16,25.00,success
936,117,2024-03-16,25.00,success
937,118,2024-08-05,10.00,success
938,118,2024-07-05,10.00,success
939,118,2024-06-05,10.00,success
940,118,2024-05-05,10.00,success
941,119,2025-04-07,10.00,success
942,119,2025-03-07,10.00,success
943,119,2025-02-07,10.00,success
944,119,2025-01-07,10.00,success
945,119,2024-12-07,10.00,success
946,119,2024-11-07,10.00,success
947,119,2024-10-07,10.00,success
948,119,2024-09-07,10.00,success
949,119,2024-08-07,10.00,success
950,119,2024-07-07,10.00,success
951,120,2024-09-28,10.00,success
952,120,2024-08-28,10.00,success
953,120,2024-07-28,10.00,success
954,120,2024-06-28,10.00,success
955,120,2024-05-28,10.00,success
956,120,2024-04-28,10.00,success
957,120,2024-03-28,10.00,success
958,121,2024-01-14,10.00,success
959,121,2023-12-14,10.00,failed
960,121,2023-11-14,10.00,success
961,121,2023-10-14,10.00,success
962,121,2023-09-14,10.00,success
963,121,2023-08-14,10.00,success
964,121,2023-07-14,10.00,success
965,121,2023-06-14,10.00,success
966,121,2023-05-14,10.00,success
967,121,2023-04-14,10.00,success
968,122,2024-02-24,10.00,success
969,122,2024-01-24,10.00,success
970,122,2023-12-24,10.00,success
971,122,2023-11-24,10.00,success
972,122,2023-10-24,10.00,success
973,122,2023-09-24,10.00,success
974,123,2023-12-01,10.00,success
975,123,2023-11-01,10.00,success
976,123,2023-10-01,10.00,success
977,123,2023-09-01,10.00,success
978,123,2023-08-01,10.00,success
979,123,2023-07-01,10.00,success
980,123,2023-06-01,10.00,success
981,123,2023-05-01,10.00,success
982,123,2023-04-01,10.00,success
983,123,2023-03-01,10.00,success
984,123,2023-02-01,10.00,success
985,124,2024-01-14,10.00,failed
986,124,2023-12-14,10.00,success
987,124,2023-11-14,10.00,success
988,124,2023-10-14,10.00,success
989,124,2023-09-14,10.00,success
990,124,2023-08-14,10.00,success
991,125,2024-05-12,10.00,success
992,125,2024-04-12,10.00,success
993,125,2024-03-12,10.00,success
994,125,2024-02-12,10.00,success
995,126,2024-06-30,10.00,success
996,126,2024-05-31,10.00,success
997,126,2024-04-30,10.00,success
998,126,2024-03-31,10.00,failed
999,126,2024-02-29,10.00,success
1000,126,2024-01-31,10.00,success
1001,126,2023-12-31,10.00,success
1002,127,2023-10-14,10.00,success
1003,127,2023-09-14,10.00,success
1004,127,2023-08-14,10.00,success
1005,127,2023-07-14,10.00,success
1006,127,2023-06-14,10.00,success
1007,127,2023-05-14,10.00,success
1008,127,2023-04-14,10.00,success
1009,127,2023-03-14,10.00,success
1010,127,2023-02-14,10.00,success
1011,128,2024-07-15,10.00,success
1012,128,2024-06-15,10.00,success
1013,128,2024-05-15,10.00,success
1014,128,2024-04-15,10.00,success
1015,128,2024-03-15,10.00,success
1016,128,2024-02-15,10.00,success
1017,128,2024-01-15,10.00,success
1018,128,2023-12-15,10.00,success
1019,128,2023-11-15,10.00,success
1020,128,2023-10-15,10.00,success
1021,128,2023-09-15,10.00,success
1022,128,2023-08-15,10.00,success
1023,129,2023-09-18,10.00,success
1024,129,2023-08-18,10.00,success
1025,129,2023-07-18,10.00,success
1026,130,2024-02-10,10.00,success
1027,130,2024-01-10,10.00,success
1028,130,2023-12-10,10.00,success
1029,130,2023-11-10,10.00,success
1030,130,2023-10-10,10.00,success
1031,130,2023-09-10,10.00,success
1032,131,2025-02-21,10.00,success
1033,131,2025-01-21,10.00,success
1034,131,2024-12-21,10.00,success
1035,131,2024-11-21,10.00,success
1036,131,2024-10-21,10.00,success
1037,131,2024-09-21,10.00,success
1038,131,2024-08-21,10.00,success
1039,131,2024-07-21,10.00,success
1040,131,2024-06-21,10.00,success
1041,131,2024-05-21,10.00,success
1042,131,2024-04-21,10.00,success
1043,132,2024-08-02,10.00,success
1044,132,2024-07-02,10.00,success
1045,132,2024-06-02,10.00,success
1046,133,2023-11-14,10.00,success
1047,133,2023-10-14,10.00,success
1048,133,2023-09-14,10.00,success
1049,133,2023-08-14,10.00,failed
1050,133,2023-07-14,10.00,failed
1051,133,2023-06-14,10.00,success
1052,133,2023-05-14,10.00,success
1053,133,2023-04-14,10.00,success
1054,134,2024-04-27,25.00,success
1055,134,2024-03-27,25.00,success
1056,134,2024-02-27,25.00,success
1057,134,2024-01-27,25.00,success
1058,134,2023-12-27,25.00,success
1059,134,2023-11-27,25.00,success
1060,134,2023-10-27,25.00,success
1061,134,2023-09-27,25.00,success
1062,134,2023-08-27,25.00,success
1063,135,2023-07-21,10.00,success
1064,135,2023-06-21,10.00,success
1065,135,2023-05-21,10.00,success
1066,135,2023-04-21,10.00,success
1067,135,2023-03-21,10.00,success
1068,135,2023-02-21,10.00,success
1069,135,2023-01-21,10.00,failed
1070,136,2024-08-08,10.00,success
1071,136,2024-07-08,10.00,success
1072,136,2024-06-08,10.00,success
1073,136,2024-05-08,10.00,success
1074,137,2024-03-27,25.00,success
1075,137,2024-02-27,25.00,success
1076,137,2024-01-27,25.00,success
1077,138,2024-11-13,10.00,success
1078,138,2024-10-13,10.00,success
1079,138,2024-09-13,10.00,success
1080,138,2024-08-13,10.00,success
1081,138,2024-07-13,10.00,success
1082,138,2024-06-13,10.00,success
1083,138,2024-05-13,10.00,success
1084,138,2024-04-13,10.00,success
1085,138,2024-03-13,10.00,success
1086,138,2024-02-13,10.00,success
1087,138,2024-01-13,10.00,success
1088,139,2024-06-25,25.00,success
1089,139,2024-05-25,25.00,success
1090,139,2024-04-25,25.00,success
1091,140,2024-04-13,25.00,success
1092,140,2024-03-13,25.00,success
1093,140,2024-02-13,25.00,success
1094,140,2024-01-13,25.00,success
1095,141,2023-10-16,10.00,failed
1096,141,2023-09-16,10.00,success
1097,141,2023-08-16,10.00,success
1098,141,2023-07-16,10.00,success
1099,141,2023-06-16,10.00,success
1100,141,2023-05-16,10.00,success
1101,142,2023-11-20,10.00,success
1102,142,2023-10-20,10.00,success
1103,142,2023-09-20,10.00,success
1104,142,2023-08-20,10.00,success
1105,142,2023-07-20,10.00,success
1106,142,2023-06-20,10.00,success
1107,142,2023-05-20,10.00,success
1108,143,2024-10-10,10.00,success
1109,143,2024-09-10,10.00,success
1110,143,2024-08-10,10.00,success
1111,143,2024-07-10,10.00,success
1112,143,2024-06-10,10.00,success
1113,143,2024-05-10,10.00,success
1114,143,2024-04-10,10.00,success
1115,143,2024-03-10,10.00,success
1116,144,2024-01-03,10.00,success
1117,144,2023-12-03,10.00,success
1118,144,2023-11-03,10.00,success
1119,144,2023-10-03,10.00,success
1120,144,2023-09-03,10.00,success
1121,144,2023-08-03,10.00,success
1122,144,2023-07-03,10.00,failed
1123,144,2023-06-03,10.00,success
1124,144,2023-05-03,10.00,success
1125,144,2023-04-03,10.00,success
1126,144,2023-03-03,10.00,success
1127,144,2023-02-03,10.00,success
1128,145,2024-06-01,25.00,success
1129,145,2024-05-01,25.00,success
1130,145,2024-04-01,25.00,success
1131,145,2024-03-01,25.00,success
1132,145,2024-02-01,25.00,success
1133,145,2024-01-01,25.00,success
1134,145,2023-12-01,25.00,success
1135,145,2023-11-01,25.00,success
1136,145,2023-10-01,25.00,success
1137,145,2023-09-01,25.00,success
1138,146,2024-05-22,10.00,success
1139,146,2024-04-22,10.00,success
1140,146,2024-03-22,10.00,success
1141,146,2024-02-22,10.00,success
1142,146,2024-01-22,10.00,success
1143,146,2023-12-22,10.00,success
1144,146,2023-11-22,10.00,success
1145,146,2023-10-22,10.00,success
1146,146,2023-09-22,10.00,success
1147,147,2023-08-05,10.00,success
1148,147,2023-07-05,10.00,success
1149,147,2023-06-05,10.00,success
1150,147,2023-05-05,10.00,success
1151,147,2023-04-05,10.00,success
1152,147,2023-03-05,10.00,success
1153,147,2023-02-05,10.00,success
1154,148,2024-05-06,10.00,success
1155,148,2024-04-06,10.00,success
1156,148,2024-03-06,10.00,success
1157,148,2024-02-06,10.00,success
1158,148,2024-01-06,10.00,success
1159,148,2023-12-06,10.00,success
1160,148,2023-11-06,10.00,success
1161,148,2023-10-06,10.00,failed
1162,148,2023-09-06,10.00,success
1163,148,2023-08-06,10.00,success
1164,148,2023-07-06,10.00,success
1165,149,2024-08-28,10.00,success
1166,149,2024-07-28,10.00,success
1167,149,2024-06-28,10.00,success
1168,149,2024-05-28,10.00,success
1169,149,2024-04-28,10.00,failed
1170,149,2024-03-28,10.00,success
1171,149,2024-02-28,10.00,success
1172,149,2024-01-28,10.00,success
1173,150,2023-11-30,10.00,success
1174,150,2023-10-31,10.00,failed
1175,150,2023-09-30,10.00,success
1176,150,2023-08-31,10.00,success
1177,151,2024-07-04,10.00,success
1178,151,2024-06-04,10.00,success
1179,151,2024-05-04,10.00,success
1180,151,2024-04-04,10.00,success
1181,151,2024-03-04,10.00,success
1182,151,2024-02-04,10.00,success
1183,151,2024-01-04,10.00,success
1184,151,2023-12-04,10.00,success
1185,151,2023-11-04,10.00,success
1186,151,2023-10-04,10.00,success
1187,151,2023-09-04,10.00,success
1188,151,2023-08-04,10.00,success
1189,152,2024-07-21,25.00,success
1190,152,2024-06-21,25.00,success
1191,152,2024-05-21,25.00,success
1192,152,2024-04-21,25.00,success
1193,152,2024-03-21,25.00,success
1194,152,2024-02-21,25.00,success
1195,152,2024-01-21,25.00,success
1196,152,2023-12-21,25.00,success
1197,152,2023-11-21,25.00,success
1198,152,2023-10-21,25.00,success
1199,152,2023-09-21,25.00,success
1200,152,2023-08-21,25.00,failed
1201,153,2024-08-13,25.00,success
1202,153,2024-07-13,25.00,success
1203,153,2024-06-13,25.00,success
1204,154,2024-09-11,10.00,failed
1205,154,2024-08-11,10.00,success
1206,154,2024-07-11,10.00,success
1207,154,2024-06-11,10.00,success
1208,154,2024-05-11,10.00,success
1209,154,2024-04-11,10.00,success
1210,154,2024-03-11,10.00,success
1211,154,2024-02-11,10.00,success
1212,154,2024-01-11,10.00,success
1213,154,2023-12-11,10.00,success
1214,154,2023-11-11,10.00,success
1215,155,2024-07-22,25.00,success
1216,155,2024-06-22,25.00,success
1217,155,2024-05-22,25.00,success
1218,155,2024-04-22,25.00,success
1219,155,2024-03-22,25.00,success
1220,155,2024-02-22,25.00,success
1221,155,2024-01-22,25.00,success
1222,156,2023-11-20,10.00,success
1223,156,2023-10-20,10.00,success
1224,156,2023-09-20,10.00,success
1225,156,2023-08-20,10.00,success
1226,156,2023-07-20,10.00,success
1227,156,2023-06-20,10.00,success
1228,156,2023-05-20,10.00,success
1229,156,2023-04-20,10.00,success
1230,156,2023-03-20,10.00,success
1231,156,2023-02-20,10.00,success
1232,157,2023-08-28,10.00,success
1233,157,2023-07-28,10.00,success
1234,157,2023-06-28,10.00,success
1235,157,2023-05-28,10.00,success
1236,157,2023-04-28,10.00,success
1237,157,2023-03-28,10.00,success
1238,158,2024-03-11,10.00,success
1239,158,2024-02-11,10.00,success
1240,158,2024-01-11,10.00,success
1241,159,2024-10-22,10.00,success
1242,159,2024-09-22,10.00,success
1243,159,2024-08-22,10.00,success
1244,159,2024-07-22,10.00,success
1245,159,2024-06-22,10.00,success
1246,159,2024-05-22,10.00,success
1247,160,2023-06-30,25.00,success
1248,160,2023-05-30,25.00,success
1249,161,2024-06-07,25.00,success
1250,161,2024-05-07,25.00,success
1251,162,2023-03-24,10.00,success
1252,162,2023-02-24,10.00,success
1253,163,2024-06-27,10.00,success
1254,163,2024-05-27,10.00,success
1255,164,2025-02-25,10.00,success
1256,164,2025-01-25,10.00,success
1257,164,2024-12-25,10.00,success
1258,164,2024-11-25,10.00,success
1259,164,2024-10-25,10.00,success
1260,164,2024-09-25,10.00,success
1261,164,2024-08-25,10.00,success
1262,164,2024-07-25,10.00,success
1263,164,2024-06-25,10.00,success
1264,164,2024-05-25,10.00,success
1265,164,2024-04-25,10.00,success
1266,164,2024-03-25,10.00,success
1267,165,2024-07-24,10.00,success
1268,165,2024-06-24,10.00,success
1269,165,2024-05-24,10.00,success
1270,165,2024-04-24,10.00,success
1271,165,2024-03-24,10.00,success
1272,165,2024-02-24,10.00,success
1273,165,2024-01-24,10.00,success
1274,165,2023-12-24,10.00,success
1275,166,2024-08-30,25.00,success
1276,166,2024-07-30,25.00,success
1277,166,2024-06-30,25.00,success
1278,166,2024-05-30,25.00,success
1279,167,2023-03-22,25.00,success
1280,167,2023-02-22,25.00,success
1281,168,2023-08-24,10.00,success
1282,168,2023-07-24,10.00,success
1283,168,2023-06-24,10.00,success
1284,168,2023-05-24,10.00,success
1285,168,2023-04-24,10.00,success
1286,168,2023-03-24,10.00,success
1287,169,2024-04-04,25.00,success
1288,169,2024-03-04,25.00,success
1289,169,2024-02-04,25.00,success
1290,169,2024-01-04,25.00,success
1291,169,2023-12-04,25.00,success
1292,170,2024-10-21,10.00,success
1293,170,2024-09-21,10.00,success
1294,170,2024-08-21,10.00,success
1295,170,2024-07-21,10.00,success
1296,170,2024-06-21,10.00,success
1297,170,2024-05-21,10.00,success
1298,170,2024-04-21,10.00,success
1299,170,2024-03-21,10.00,success
1300,170,2024-02-21,10.00,failed
1301,170,2024-01-21,10.00,success
1302,171,2023-09-01,10.00,success
1303,171,2023-08-01,10.00,success
1304,171,2023-07-01,10.00,success
1305,171,2023-06-01,10.00,success
1306,171,2023-05-01,10.00,success
1307,171,2023-04-01,10.00,success
1308,171,2023-03-01,10.00,success
1309,171,2023-02-01,10.00,success
1310,172,2024-01-13,10.00,success
1311,172,2023-12-13,10.00,success
1312,172,2023-11-13,10.00,success
1313,172,2023-10-13,10.00,success
1314,172,2023-09-13,10.00,success
1315,172,2023-08-13,10.00,success
1316,172,2023-07-13,10.00,success
1317,172,2023-06-13,10.00,success
1318,172,2023-05-13,10.00,success
1319,172,2023-04-13,10.00,failed
1320,172,2023-03-13,10.00,success
1321,173,2024-04-27,10.00,success
1322,173,2024-03-27,10.00,success
1323,173,2024-02-27,10.00,success
1324,173,2024-01-27,10.00,success
1325,173,2023-12-27,10.00,success
1326,173,2023-11-27,10.00,success
1327,173,2023-10-27,10.00,failed
1328,173,2023-09-27,10.00,success
1329,173,2023-08-27,10.00,success
1330,173,2023-07-27,10.00,success
1331,173,2023-06-27,10.00,success
1332,174,2024-09-10,10.00,success
1333,174,2024-08-10,10.00,success
1334,174,2024-07-10,10.00,success
1335,174,2024-06-10,10.00,success
1336,174,2024-05-10,10.00,success
1337,175,2024-02-29,10.00,success
1338,175,2024-01-29,10.00,success
1339,175,2023-12-29,10.00,success
1340,175,2023-11-29,10.00,success
1341,175,2023-10-29,10.00,success
1342,175,2023-09-29,10.00,success
1343,175,2023-08-29,10.00,success
1344,175,2023-07-29,10.00,success
1345,175,2023-06-29,10.00,success
1346,175,2023-05-29,10.00,success
1347,175,2023-04-29,10.00,success
1348,175,2023-03-29,10.00,success
1349,176,2024-03-02,10.00,success
1350,176,2024-02-02,10.00,success
1351,176,2024-01-02,10.00,success
1352,176,2023-12-02,10.00,success
1353,176,2023-11-02,10.00,success
1354,176,2023-10-02,10.00,success
1355,176,2023-09-02,10.00,success
1356,176,2023-08-02,10.00,success
1357,176,2023-07-02,10.00,success
1358,176,2023-06-02,10.00,success
1359,176,2023-05-02,10.00,success
1360,176,2023-04-02,10.00,success
1361,177,2024-01-17,10.00,success
1362,177,2023-12-17,10.00,success
1363,177,2023-11-17,10.00,success
1364,177,2023-10-17,10.00,success
1365,177,2023-09-17,10.00,failed
1366,177,2023-08-17,10.00,success
1367,177,2023-07-17,10.00,success
1368,178,2023-11-12,10.00,success
1369,178,2023-10-12,10.00,success
1370,178,2023-09-12,10.00,success
1371,178,2023-08-12,10.00,success
1372,179,2023-11-20,10.00,success
1373,179,2023-10-20,10.00,success
1374,180,2024-12-30,10.00,success
1375,180,2024-11-30,10.00,success
1376,180,2024-10-30,10.00,success
1377,180,2024-09-30,10.00,failed
1378,180,2024-08-30,10.00,success
1379,180,2024-07-30,10.00,success
1380,180,2024-06-30,10.00,success
1381,180,2024-05-30,10.00,success
1382,180,2024-04-30,10.00,success
1383,181,2024-01-12,10.00,failed
