subscription_id,user_id,plan_type,start_date,end_date,status
2052,8214,Enterprise,2023-10-06,2024-07-06,cancelled
2053,8216,Pro,2023-10-06,2024-07-06,active
2054,8225,Basic,2023-03-14,2024-01-14,cancelled
2055,8231,Basic,2023-12-16,2024-09-16,cancelled
2056,8247,Pro,2024-05-02,2025-05-02,cancelled
2057,8255,Basic,2024-05-16,2024-11-16,active
2058,8263,Pro,2023-12-23,2024-06-23,cancelled
2059,8266,Basic,2023-04-22,2024-02-22,cancelled
2060,8269,Basic,2024-04-07,2024-10-07,active
2061,8273,Basic,2024-06-16,2025-03-16,active
2062,8274,Basic,2023-06-03,2023-07-03,cancelled
2063,8275,Pro,2023-11-10,2024-07-10,cancelled
2064,8277,Pro,2023-05-21,2023-12-21,cancelled
2065,8282,Pro,2023-05-29,2023-06-29,cancelled
2066,8285,Enterprise,2023-09-19,2024-03-19,active
2067,8291,Basic,2023-04-11,2023-12-11,cancelled
2068,8292,Pro,2023-04-27,2024-02-27,cancelled
2069,8294,Basic,2024-04-02,2024-08-02,active
2070,8302,Basic,2023-06-24,2023-11-24,cancelled
2071,8305,Pro,2023-04-13,2024-03-13,cancelled
2072,8306,Basic,2023-08-01,2024-06-01,cancelled
2073,8307,Basic,2024-06-28,2025-06-28,cancelled
2074,8310,Basic,2024-01-06,2024-07-06,cancelled
2075,8315,Basic,2023-02-03,2023-11-03,cancelled
2076,8323,Basic,2024-05-26,2025-05-26,cancelled
2077,8333,Pro,2023-05-15,2024-02-15,cancelled
2078,8336,Basic,2023-01-20,2023-07-20,active
2079,8338,Pro,2023-03-09,2024-02-09,active
2080,8339,Basic,2024-07-01,2024-08-01,cancelled
2081,8340,Basic,2024-01-17,2024-03-17,active
2082,8341,Pro,2023-12-31,2024-07-31,active
2083,8342,Pro,2023-03-11,2023-05-11,cancelled
2084,8346,Basic,2023-03-17,2023-06-17,cancelled
2085,8349,Basic,2024-06-18,2025-04-18,cancelled
2086,8357,Pro,2023-11-16,2024-01-16,cancelled
2087,8359,Pro,2023-02-04,2023-11-04,active
2088,8365,Basic,2024-03-24,2024-06-24,cancelled
2089,8369,Basic,2023-02-06,2023-04-06,active
2090,8371,Basic,2023-02-11,2023-06-11,cancelled
2091,8372,Pro,2023-09-09,2023-11-09,active
2092,8379,Basic,2024-06-23,2024-08-23,active
2093,8380,Basic,2023-03-13,2023-09-13,cancelled
2094,8382,Pro,2023-03-11,2023-04-11,cancelled
2095,8386,Pro,2024-04-20,2024-05-20,active
2096,8387,Basic,2023-02-02,2023-03-02,cancelled
2097,8393,Pro,2023-11-21,2024-10-21,cancelled
2098,8395,Basic,2024-04-24,2024-06-24,active
2099,8401,Basic,2023-10-08,2024-03-08,active
2100,8411,Basic,2024-03-10,2024-11-10,cancelled
2101,8412,Pro,2023-03-11,2023-08-11,cancelled
2102,8415,Basic,2024-03-06,2024-04-06,cancelled
2103,8419,Basic,2023-09-06,2024-05-06,active
2104,8421,Basic,2023-10-26,2024-04-26,cancelled
2105,8440,Pro,2023-11-01,2023-12-01,cancelled
2106,8443,Basic,2023-10-28,2024-06-28,cancelled
2107,8453,Basic,2024-06-12,2024-09-12,active
2108,8454,Pro,2023-10-30,2024-03-30,active
2109,8455,Basic,2023-09-29,2024-07-29,active
2110,8459,Basic,2023-07-29,2024-04-29,active
2111,8465,Pro,2024-01-21,2024-08-21,active
2112,8468,Basic,2023-03-20,2023-06-20,cancelled
2113,8474,Basic,2024-05-06,2025-03-06,active
2114,8475,Basic,2023-10-07,2024-08-07,cancelled
2115,8477,Basic,2024-06-26,2024-11-26,cancelled
2116,8481,Basic,2024-04-15,2024-10-15,cancelled
2117,8484,Basic,2024-06-03,2025-05-03,cancelled
2118,8495,Basic,2023-05-26,2024-05-26,cancelled
2119,8499,Basic,2024-03-03,2024-05-03,cancelled
2120,8514,Basic,2023-07-01,2023-12-01,cancelled
2121,8516,Basic,2023-04-16,2024-03-16,cancelled
2122,8518,Basic,2024-01-03,2024-07-03,active
2123,8522,Pro,2024-07-12,2024-10-12,cancelled
2124,8524,Pro,2023-05-26,2024-05-26,active
2125,8533,Basic,2024-04-27,2025-03-27,cancelled
2126,8537,Basic,2023-10-31,2024-02-29,active
2127,8540,Basic,2023-08-28,2024-04-28,cancelled
2128,8542,Basic,2023-03-07,2023-12-07,active
2129,8543,Basic,2023-06-08,2023-08-08,cancelled
2130,8544,Pro,2023-08-08,2023-11-08,active
2131,8545,Basic,2023-02-24,2023-04-24,cancelled
2132,8551,Basic,2023-02-18,2024-02-18,cancelled
2133,8552,Pro,2023-10-16,2024-04-16,active
2134,8563,Basic,2023-01-27,2023-11-27,cancelled
2135,8565,Basic,2023-08-01,2024-04-01,cancelled
2136,8570,Pro,2023-07-06,2024-02-06,active
2137,8574,Basic,2023-10-21,2023-11-21,cancelled
2138,8578,Basic,2023-08-01,2023-12-01,cancelled
2139,8579,Pro,2024-01-25,2024-10-25,cancelled
2140,8580,Basic,2023-09-03,2024-09-03,cancelled
2141,8581,Basic,2023-09-02,2024-06-02,cancelled
2142,8589,Pro,2023-05-16,2023-08-16,active
2143,8590,Basic,2023-11-29,2024-10-29,active
2144,8600,Basic,2023-06-30,2023-10-30,cancelled
2145,8603,Basic,2023-03-28,2024-02-28,active
2146,8606,Basic,2023-03-21,2023-11-21,active
2147,8607,Basic,2023-08-17,2024-03-17,cancelled
2148,8610,Basic,2023-07-29,2023-09-29,cancelled
2149,8614,Enterprise,2023-02-27,2023-04-27,cancelled
2150,8616,Pro,2023-06-16,2024-03-16,cancelled
2151,8617,Basic,2023-06-28,2024-06-28,cancelled
2152,8621,Basic,2023-10-12,2024-10-12,cancelled
2153,8622,Basic,2023-02-15,2023-08-15,cancelled
2154,8627,Basic,2024-03-02,2024-05-02,cancelled
2155,8629,Basic,2023-06-24,2024-04-24,active
2156,8630,Pro,2024-05-08,2024-09-08,cancelled
2157,8631,Pro,2024-04-27,2025-04-27,cancelled
2158,8637,Pro,2023-10-17,2024-07-17,cancelled
2159,8648,Pro,2024-04-19,2024-09-19,cancelled
2160,8656,Pro,2023-03-24,2023-11-24,cancelled
2161,8663,Basic,2023-07-06,2024-07-06,cancelled
2162,8669,Basic,2024-04-29,2024-05-29,cancelled
2163,8670,Basic,2023-06-08,2024-02-08,cancelled
2164,8682,Basic,2023-07-02,2023-09-02,cancelled
2165,8690,Enterprise,2024-07-01,2025-02-01,cancelled
2166,8691,Basic,2024-02-27,2024-11-27,cancelled
2167,8693,Basic,2023-08-13,2023-12-13,cancelled
2168,8698,Basic,2024-03-28,2024-12-28,active
2169,8699,Pro,2023-12-23,2024-11-23,cancelled
2170,8702,Pro,2024-02-21,2025-01-21,cancelled
2171,8711,Basic,2023-11-01,2024-04-01,active
2172,8712,Pro,2023-07-31,2023-09-30,active
2173,8716,Basic,2023-07-13,2023-11-13,active
2174,8718,Basic,2023-10-07,2024-02-07,cancelled
2175,8719,Basic,2023-06-28,2023-09-28,cancelled
2176,8720,Basic,2024-03-27,2025-01-27,cancelled
2177,8722,Basic,2024-04-28,2024-07-28,cancelled
2178,8730,Basic,2023-02-07,2023-05-07,cancelled
2179,8738,Pro,2024-01-09,2024-07-09,active
2180,8746,Pro,2024-03-09,2025-01-09,cancelled
2181,8747,Basic,2023-08-24,2023-11-24,cancelled
2182,8750,Pro,2024-04-23,2025-02-23,cancelled
2183,8751,Pro,2023-08-17,2024-01-17,cancelled
2184,8754,Basic,2024-01-25,2024-02-25,cancelled
2185,8756,Basic,2023-08-26,2024-06-26,cancelled
2186,8757,Basic,2023-06-02,2024-06-02,cancelled
2187,8761,Pro,2023-08-13,2023-12-13,cancelled
2188,8768,Basic,2024-01-03,2024-07-03,cancelled
2189,8769,Pro,2023-01-27,2023-03-27,cancelled
2190,8770,Basic,2023-12-14,2024-10-14,active
2191,8771,Basic,2023-08-18,2023-10-18,cancelled
2192,8776,Pro,2023-04-27,2023-12-27,active
2193,8781,Basic,2023-10-20,2024-01-20,active
2194,8796,Pro,2023-04-24,2023-09-24,cancelled
2195,8808,Basic,2024-01-19,2024-11-19,active
2196,8809,Pro,2023-05-12,2024-03-12,cancelled
2197,8810,Pro,2024-05-25,2024-11-25,cancelled
2198,8811,Basic,2023-09-30,2024-06-30,cancelled
2199,8812,Pro,2023-09-12,2024-03-12,cancelled
2200,8814,Basic,2023-03-06,2024-03-06,cancelled
2201,8816,Basic,2024-07-17,2025-06-17,active
2202,8821,Basic,2024-05-15,2025-05-15,active
2203,8826,Pro,2024-04-08,2024-06-08,cancelled
2204,8827,Basic,2024-01-04,2024-10-04,active
2205,8829,Pro,2023-05-26,2024-02-26,cancelled
2206,8845,Basic,2024-07-15,2025-04-15,active
2207,8850,Basic,2024-07-08,2025-01-08,cancelled
2208,8859,Basic,2023-11-29,2024-10-29,active
2209,8861,Basic,2024-04-08,2025-04-08,cancelled
2210,8862,Basic,2024-02-08,2024-07-08,active
2211,8865,Basic,2023-12-10,2024-03-10,cancelled
2212,8874,Pro,2023-07-16,2023-09-16,cancelled
2213,8875,Pro,2024-03-12,2024-06-12,active
2214,8882,Basic,2023-03-11,2023-04-11,active
2215,8884,Basic,2024-03-07,2025-02-07,cancelled
2216,8885,Pro,2023-11-27,2024-07-27,cancelled
2217,8891,Basic,2023-07-25,2024-02-25,cancelled
2218,8896,Pro,2023-03-08,2023-12-08,active
2219,8898,Basic,2024-04-17,2025-04-17,cancelled
2220,8901,Basic,2023-05-27,2024-04-27,active
2221,8911,Basic,2024-04-09,2024-06-09,active
2222,8913,Pro,2024-04-21,2024-12-21,active
2223,8916,Pro,2024-06-07,2025-05-07,cancelled
2224,8926,Basic,2023-04-12,2023-11-12,active
2225,8929,Pro,2024-07-11,2024-08-11,cancelled
2226,8937,Basic,2023-03-21,2023-08-21,cancelled
2227,8956,Pro,2023-04-27,2023-10-27,active
2228,8957,Pro,2023-10-10,2024-09-10,active
2229,8964,Basic,2023-12-13,2024-03-13,active
2230,8965,Basic,2023-03-16,2023-12-16,active
2231,8968,Basic,2024-07-01,2025-05-01,active
2232,8969,Pro,2023-03-23,2024-01-23,active
2233,8971,Pro,2023-07-04,2024-07-04,active
2234,8974,Basic,2024-03-25,2025-01-25,active
2235,8976,Pro,2024-04-14,2024-10-14,cancelled
2236,8977,Basic,2024-07-21,2024-08-21,active
2237,8983,Basic,2023-04-22,2024-03-22,active
2238,8988,Basic,2024-05-01,2025-05-01,cancelled
2239,8992,Pro,2023-07-13,2024-06-13,active
2240,8995,Basic,2023-03-11,2023-11-11,active
2241,8998,Pro,2023-12-11,2024-08-11,active
2242,9002,Pro,2023-07-09,2024-06-09,cancelled
2243,9003,Pro,2024-06-15,2024-09-15,cancelled
2244,9004,Basic,2023-11-01,2024-07-01,cancelled
2245,9012,Basic,2024-02-19,2024-06-19,cancelled
2246,9016,Basic,2024-06-17,2024-10-17,cancelled
2247,9018,Basic,2024-05-27,2025-02-27,active
2248,9020,Pro,2023-09-10,2024-06-10,cancelled
2249,9024,Basic,2023-08-20,2024-08-20,active
2250,9032,Pro,2023-02-09,2023-04-09,active
2251,9034,Basic,2023-04-23,2024-02-23,cancelled
2252,9035,Pro,2023-12-01,2024-03-01,cancelled
2253,9041,Basic,2023-10-30,2023-12-30,cancelled
2254,9042,Pro,2023-03-19,2023-04-19,cancelled
2255,9045,Basic,2023-02-25,2024-02-25,active
2256,9047,Pro,2023-03-14,2023-07-14,active
2257,9052,Pro,2024-01-01,2024-12-01,active
2258,9059,Pro,2023-09-10,2023-10-10,cancelled
2259,9066,Basic,2023-04-11,2024-04-11,cancelled
2260,9073,Pro,2024-01-05,2024-09-05,cancelled
2261,9077,Basic,2023-07-24,2024-05-24,cancelled
2262,9079,Basic,2023-09-14,2023-12-14,cancelled
2263,9081,Pro,2023-08-16,2023-12-16,cancelled
2264,9084,Basic,2023-12-15,2024-03-15,active
2265,9088,Basic,2023-02-25,2024-01-25,cancelled
2266,9091,Basic,2023-10-29,2024-01-29,active
2267,9092,Enterprise,2023-06-17,2023-07-17,cancelled
2268,9097,Pro,2023-11-16,2024-11-16,cancelled
2269,9099,Basic,2024-03-25,2024-06-25,cancelled
2270,9104,Pro,2023-04-08,2023-05-08,active
2271,9108,Basic,2023-07-19,2024-07-19,cancelled
2272,9112,Basic,2024-03-01,2025-02-01,cancelled
2273,9128,Basic,2023-11-01,2024-08-01,active
2274,9134,Pro,2023-05-22,2023-06-22,cancelled
2275,9136,Basic,2023-06-01,2023-11-01,cancelled
2276,9140,Basic,2024-06-14,2024-09-14,active
2277,9143,Pro,2023-07-22,2023-10-22,cancelled
2278,9147,Basic,2024-04-02,2024-10-02,cancelled
2279,9148,Pro,2024-01-17,2024-02-17,active
2280,9153,Basic,2023-09-27,2024-01-27,cancelled
2281,9160,Basic,2023-07-23,2024-02-23,cancelled
2282,9162,Basic,2023-03-27,2023-11-27,cancelled
2283,9167,Pro,2024-06-11,2024-10-11,active
2284,9168,Basic,2024-06-03,2024-08-03,cancelled
2285,9172,Basic,2024-05-17,2025-02-17,cancelled
2286,9173,Pro,2023-05-30,2024-03-30,cancelled
2287,9174,Pro,2024-01-27,2024-12-27,cancelled
2288,9184,Basic,2023-03-29,2024-01-29,active
2289,9188,Basic,2023-09-19,2024-06-19,active
2290,9203,Basic,2024-04-22,2024-09-22,cancelled
2291,9212,Basic,2024-02-16,2024-10-16,active
2292,9213,Basic,2023-07-24,2023-10-24,cancelled
2293,9221,Basic,2024-02-15,2024-11-15,cancelled
2294,9222,Basic,2024-05-13,2024-08-13,cancelled
2295,9230,Pro,2023-07-28,2023-10-28,cancelled
2296,9240,Pro,2024-05-04,2024-09-04,cancelled
2297,9242,Basic,2023-04-25,2024-04-25,cancelled
2298,9244,Basic,2024-04-04,2024-08-04,active
2299,9251,Pro,2024-06-15,2025-05-15,cancelled
2300,9253,Basic,2023-03-22,2023-10-22,cancelled
2301,9257,Basic,2023-02-22,2023-04-22,active
2302,9258,Pro,2024-01-11,2024-09-11,cancelled
2303,9271,Pro,2023-09-03,2023-12-03,cancelled
2304,9280,Pro,2024-05-10,2024-09-10,active
2305,9285,Pro,2023-08-28,2023-12-28,cancelled
2306,9287,Basic,2023-10-09,2024-04-09,cancelled
2307,9288,Basic,2023-05-14,2024-03-14,active
2308,9291,Basic,2024-03-30,2024-08-30,active
2309,9297,Basic,2023-08-29,2023-12-29,cancelled
2310,9299,Basic,2023-05-19,2023-08-19,active
2311,9304,Basic,2023-08-12,2024-02-12,active
2312,9306,Pro,2024-04-13,2025-04-13,cancelled
2313,9310,Pro,2023-01-29,2023-05-29,cancelled
2314,9313,Basic,2023-03-19,2023-04-19,cancelled
2315,9315,Basic,2024-03-23,2024-05-23,cancelled
2316,9317,Basic,2023-12-02,2024-09-02,cancelled
2317,9319,Pro,2023-07-09,2023-11-09,active
2318,9321,Pro,2023-04-08,2023-08-08,cancelled
2319,9325,Basic,2024-04-05,2024-08-05,cancelled
2320,9328,Enterprise,2024-01-28,2024-11-28,cancelled
2321,9330,Basic,2023-08-14,2024-07-14,cancelled
2322,9331,Basic,2024-06-24,2024-07-24,active
2323,9334,Basic,2024-07-21,2024-09-21,cancelled
2324,9342,Basic,2023-03-25,2024-01-25,active
2325,9348,Basic,2024-03-25,2024-06-25,cancelled
2326,9349,Basic,2023-02-02,2023-03-02,active
2327,9351,Basic,2024-01-23,2024-07-23,cancelled
2328,9357,Basic,2024-05-14,2024-10-14,cancelled
2329,9369,Basic,2023-08-13,2023-09-13,cancelled
2330,9373,Pro,2024-04-04,2025-02-04,cancelled
2331,9374,Pro,2023-07-14,2024-01-14,active
2332,9376,Basic,2023-12-20,2024-11-20,active
2333,9379,Basic,2023-07-27,2023-12-27,cancelled
2334,9380,Pro,2024-05-07,2024-11-07,active
2335,9387,Pro,2023-04-14,2023-08-14,cancelled
2336,9389,Basic,2024-04-07,2024-12-07,active
2337,9390,Basic,2023-12-14,2024-03-14,active
2338,9392,Pro,2023-12-10,2024-09-10,active
2339,9396,Basic,2023-10-20,2024-09-20,cancelled
2340,9398,Pro,2024-04-22,2024-07-22,cancelled
2341,9399,Basic,2024-04-05,2025-01-05,cancelled
2342,9402,Pro,2023-04-05,2023-09-05,cancelled
2343,9404,Pro,2023-01-28,2023-05-28,cancelled
2344,9408,Basic,2024-06-14,2025-02-14,cancelled
2345,9409,Pro,2024-07-03,2025-05-03,active
2346,9411,Basic,2023-11-26,2024-09-26,cancelled
2347,9413,Basic,2023-03-24,2023-07-24,active
2348,9426,Basic,2024-03-06,2025-01-06,cancelled
2349,9428,Pro,2023-08-17,2024-03-17,cancelled
2350,9433,Pro,2023-12-10,2024-01-10,active
2351,9436,Basic,2024-04-14,2024-08-14,active
2352,9438,Basic,2024-03-13,2024-04-13,active
2353,9440,Pro,2023-12-28,2024-12-28,cancelled
2354,9448,Basic,2024-06-16,2024-10-16,cancelled
2355,9460,Pro,2023-06-21,2023-09-21,cancelled
2356,9462,Basic,2023-12-27,2024-12-27,cancelled
2357,9477,Pro,2023-06-22,2024-03-22,active
2358,9480,Basic,2024-06-17,2024-11-17,cancelled
2359,9481,Pro,2023-12-14,2024-04-14,cancelled
2360,9487,Basic,2023-10-10,2023-12-10,cancelled
2361,9488,Basic,2023-03-15,2024-03-15,active
2362,9490,Basic,2023-06-03,2024-04-03,cancelled
2363,9495,Pro,2024-06-08,2024-10-08,cancelled
2364,9497,Basic,2024-04-03,2024-06-03,active
2365,9506,Pro,2023-02-07,2023-12-07,cancelled
2366,9508,Basic,2024-03-08,2024-08-08,cancelled
2367,9509,Basic,2023-05-04,2023-09-04,cancelled
2368,9510,Pro,2023-06-01,2023-07-01,active
2369,9513,Basic,2023-10-13,2023-11-13,cancelled
2370,9519,Basic,2024-04-14,2024-10-14,cancelled
2371,9520,Basic,2023-07-09,2024-01-09,cancelled
2372,9527,Basic,2024-03-20,2024-11-20,active
2373,9528,Basic,2023-05-16,2023-09-16,cancelled
2374,9531,Basic,2024-05-17,2024-12-17,cancelled
2375,9533,Basic,2024-05-02,2025-05-02,active
2376,9536,Basic,2023-12-01,2024-11-01,cancelled
2377,9537,Basic,2023-12-17,2024-11-17,active
2378,9540,Enterprise,2024-02-08,2024-10-08,cancelled
2379,9541,Basic,2024-02-19,2024-06-19,cancelled
2380,9549,Basic,2023-10-15,2023-12-15,cancelled
2381,9550,Basic,2023-11-05,2024-08-05,cancelled
2382,9555,Basic,2023-04-22,2023-06-22,cancelled
2383,9559,Basic,2023-02-02,2023-05-02,cancelled
2384,9561,Basic,2023-01-22,2023-10-22,cancelled
2385,9582,Basic,2023-12-01,2024-04-01,active
2386,9590,Basic,2023-10-03,2024-09-03,cancelled
2387,9594,Basic,2023-05-28,2024-04-28,active
2388,9595,Pro,2023-04-14,2023-07-14,cancelled
2389,9598,Basic,2023-10-03,2024-03-03,cancelled
2390,9617,Basic,2024-06-22,2024-12-22,cancelled
2391,9619,Pro,2024-03-10,2024-12-10,cancelled
2392,9635,Pro,2024-03-22,2024-08-22,cancelled
2393,9641,Basic,2023-08-18,2024-02-18,cancelled
2394,9642,Basic,2023-05-17,2024-04-17,active
2395,9647,Pro,2023-12-01,2024-06-01,active
2396,9654,Basic,2023-07-08,2024-03-08,cancelled
2397,9656,Basic,2023-04-28,2023-05-28,cancelled
2398,9657,Basic,2023-10-21,2024-02-21,cancelled
2399,9663,Pro,2024-06-01,2025-01-01,active
2400,9668,Basic,2024-02-01,2025-02-01,cancelled
2401,9669,Pro,2023-02-14,2023-10-14,active
2402,9679,Basic,2024-06-02,2024-11-02,active
2403,9680,Pro,2024-07-04,2025-01-04,cancelled
2404,9696,Basic,2024-03-05,2024-06-05,cancelled
2405,9697,Basic,2023-01-19,2024-01-19,cancelled
2406,9699,Basic,2024-04-10,2025-03-10,active
2407,9703,Basic,2024-03-13,2024-04-13,cancelled
2408,9713,Basic,2024-03-07,2024-12-07,cancelled
2409,9720,Basic,2023-11-25,2023-12-25,cancelled
2410,9724,Basic,2024-06-04,2025-06-04,active
2411,9733,Pro,2023-02-22,2023-04-22,cancelled
2412,9737,Basic,2023-04-11,2024-03-11,cancelled
2413,9740,Basic,2023-12-28,2024-07-28,cancelled
2414,9741,Basic,2023-07-13,2023-12-13,cancelled
2415,9745,Basic,2023-03-31,2024-03-31,cancelled
2416,9754,Basic,2023-02-14,2023-03-14,cancelled
2417,9758,Pro,2023-08-03,2023-10-03,cancelled
2418,9767,Pro,2024-01-21,2024-06-21,active
2419,9775,Pro,2023-05-13,2024-04-13,cancelled
2420,9778,Pro,2023-03-31,2023-05-31,active
2421,9781,Basic,2023-02-09,2023-10-09,active
2422,9789,Basic,2023-05-26,2024-04-26,cancelled
2423,9793,Basic,2023-05-15,2023-07-15,cancelled
2424,9797,Pro,2023-09-03,2024-07-03,active
2425,9809,Basic,2023-06-25,2024-06-25,active
2426,9812,Pro,2023-09-11,2023-12-11,cancelled
2427,9813,Basic,2024-06-19,2025-05-19,cancelled
2428,9815,Basic,2024-03-13,2024-07-13,active
2429,9818,Basic,2023-08-05,2024-04-05,active
2430,9820,Basic,2023-01-20,2023-03-20,active
2431,9823,Pro,2023-05-25,2024-04-25,cancelled
2432,9825,Basic,2024-01-21,2024-09-21,active
2433,9828,Basic,2024-06-09,2024-12-09,active
2434,9830,Basic,2023-01-20,2023-04-20,active
2435,9831,Pro,2023-07-19,2024-05-19,cancelled
2436,9835,Basic,2023-05-23,2023-11-23,cancelled
2437,9844,Basic,2024-06-01,2025-05-01,cancelled
2438,9845,Basic,2024-04-30,2024-10-30,cancelled
2439,9853,Enterprise,2023-02-07,2024-02-07,active
2440,9864,Pro,2023-04-18,2023-12-18,active
2441,9866,Basic,2023-02-04,2023-07-04,cancelled
2442,9869,Enterprise,2023-02-21,2023-05-21,cancelled
2443,9875,Basic,2023-04-16,2023-06-16,cancelled
2444,9882,Basic,2023-07-20,2024-05-20,active
2445,9885,Basic,2024-05-16,2025-03-16,cancelled
2446,9888,Basic,2023-04-22,2023-09-22,active
2447,9891,Basic,2023-04-21,2023-07-21,active
2448,9892,Pro,2023-05-23,2023-09-23,cancelled
2449,9898,Basic,2023-10-15,2024-10-15,cancelled
2450,9900,Basic,2023-02-20,2023-08-20,cancelled
2451,9901,Basic,2023-06-14,2023-08-14,active
2452,9902,Basic,2023-08-12,2024-07-12,active
2453,9903,Basic,2023-08-06,2023-09-06,cancelled
2454,9905,Pro,2023-09-29,2024-04-29,active
2455,9908,Basic,2023-03-15,2023-11-15,cancelled
2456,9910,Pro,2023-08-21,2023-12-21,active
2457,9911,Basic,2024-05-30,2025-03-30,active
2458,9914,Pro,2023-09-18,2024-06-18,cancelled
2459,9917,Pro,2023-04-01,2023-10-01,active
2460,9918,Basic,2023-08-05,2023-10-05,cancelled
2461,9920,Enterprise,2023-12-03,2024-08-03,active
2462,9928,Basic,2024-07-26,2025-06-26,cancelled
2463,9933,Basic,2023-09-17,2024-02-17,active
2464,9937,Pro,2024-03-06,2024-11-06,cancelled
2465,9938,Pro,2023-07-20,2024-06-20,cancelled
2466,9942,Pro,2024-01-27,2024-10-27,active
2467,9945,Pro,2023-07-17,2023-09-17,active
2468,9950,Basic,2023-05-12,2023-06-12,cancelled
2469,9956,Basic,2023-03-11,2023-09-11,active
2470,9957,Basic,2024-04-14,2024-10-14,active
2471,9959,Basic,2023-08-15,2024-06-15,active
2472,9961,Pro,2023-10-31,2024-06-30,cancelled
2473,9962,Basic,2023-08-07,2023-12-07,cancelled
2474,9967,Pro,2023-10-27,2023-11-27,cancelled
2475,9979,Pro,2023-01-31,2023-12-31,cancelled
2476,9982,Pro,2023-10-17,2024-06-17,active
2477,9983,Pro,2024-02-26,2025-01-26,cancelled
2478,9986,Pro,2023-02-14,2023-04-14,active
2479,9989,Pro,2024-04-09,2024-06-09,cancelled
2480,9990,Pro,2024-05-23,2024-06-23,active
