user_id,signup_date,country,acquisition_channel,device_type
569,2023-10-10,Australia,"Google Ads",Tablet
570,2023-04-26,USA,Referral,Mobile
571,2023-12-21,Germany,"Facebook Ads",Tablet
572,2023-05-18,USA,"Facebook Ads",Desktop
573,2023-02-07,Australia,Referral,Desktop
574,2023-06-03,USA,"LinkedIn Ads",Tablet
575,2023-05-06,Germany,"LinkedIn Ads",Desktop
576,2023-10-15,USA,"Google Ads",Mobile
577,2024-04-29,USA,Referral,Tablet
578,2024-03-02,Australia,Organic,Desktop
579,2023-01-26,UK,"Facebook Ads",Desktop
580,2024-05-06,Australia,"Google Ads",Tablet
581,2023-12-23,Canada,"LinkedIn Ads",Tablet
582,2023-05-28,USA,"Google Ads",Desktop
583,2023-03-01,UK,"Facebook Ads",Tablet
584,2023-08-09,Germany,"LinkedIn Ads",Tablet
585,2023-05-30,UK,"LinkedIn Ads",Desktop
586,2023-08-31,UK,Referral,Desktop
587,2023-06-14,USA,Organic,Tablet
588,2023-05-04,UK,Organic,Tablet
589,2023-02-20,Canada,"Google Ads",Mobile
590,2023-01-09,USA,"Facebook Ads",Tablet
591,2023-05-07,India,"Google Ads",Mobile
592,2023-11-20,Canada,"Facebook Ads",Mobile
593,2023-06-29,Canada,"LinkedIn Ads",Tablet
594,2023-06-09,USA,"LinkedIn Ads",Tablet
595,2023-03-23,Australia,"LinkedIn Ads",Mobile
596,2024-01-25,Australia,Referral,Tablet
597,2023-11-28,USA,"Google Ads",Mobile
598,2023-11-19,USA,"Google Ads",Tablet
599,2023-11-10,Canada,"Google Ads",Mobile
600,2024-02-26,USA,Referral,Desktop
601,2024-01-16,India,"Facebook Ads",Mobile
602,2023-08-27,Canada,Referral,Desktop
603,2024-01-23,India,"LinkedIn Ads",Mobile
604,2023-04-05,Australia,"Facebook Ads",Mobile
605,2023-07-13,Canada,Referral,Desktop
606,2023-05-04,USA,"Google Ads",Desktop
607,2024-06-20,India,Referral,Mobile
608,2024-05-31,UK,"Google Ads",Tablet
609,2023-03-19,Australia,"Google Ads",Desktop
610,2024-04-03,UK,"LinkedIn Ads",Mobile
611,2024-01-05,UK,"LinkedIn Ads",Desktop
612,2024-01-23,USA,"Google Ads",Mobile
613,2023-10-26,India,"LinkedIn Ads",Desktop
614,2023-07-29,UK,"Facebook Ads",Tablet
615,2024-03-05,Canada,Referral,Desktop
616,2024-06-04,Australia,"LinkedIn Ads",Mobile
617,2023-07-09,Australia,Referral,Mobile
618,2024-02-13,UK,"Facebook Ads",Tablet
619,2023-01-11,USA,"Google Ads",Desktop
620,2024-05-10,USA,Referral,Desktop
621,2023-11-05,UK,"Facebook Ads",Tablet
622,2023-08-22,India,Organic,Tablet
623,2023-10-08,USA,Organic,Desktop
624,2023-07-01,Canada,Organic,Tablet
625,2023-07-29,Australia,Referral,Desktop
626,2024-01-04,UK,Organic,Desktop
627,2023-03-05,Australia,Organic,Tablet
628,2023-02-26,Canada,"Google Ads",Mobile
629,2024-01-17,Germany,Referral,Mobile
630,2023-01-25,India,"LinkedIn Ads",Tablet
631,2023-03-05,Germany,"Facebook Ads",Mobile
632,2023-10-11,Australia,Organic,Desktop
633,2023-05-18,USA,"LinkedIn Ads",Tablet
634,2023-06-11,Germany,Organic,Tablet
635,2023-07-06,Canada,"LinkedIn Ads",Mobile
636,2023-05-28,Canada,"LinkedIn Ads",Tablet
637,2023-05-06,Australia,"Google Ads",Tablet
638,2023-03-20,USA,Referral,Mobile
639,2023-10-03,Germany,Referral,Desktop
640,2024-01-18,India,"Facebook Ads",Tablet
641,2023-06-30,Australia,"Google Ads",Tablet
642,2023-04-25,USA,Referral,Desktop
643,2024-01-08,India,"Facebook Ads",Mobile
644,2023-07-21,UK,"LinkedIn Ads",Mobile
645,2024-06-15,Canada,"Google Ads",Mobile
646,2023-12-25,Australia,"Facebook Ads",Mobile
647,2024-05-09,Australia,Organic,Tablet
648,2023-10-02,India,Organic,Desktop
649,2024-03-02,UK,Referral,Mobile
650,2023-03-07,Canada,Organic,Desktop
651,2023-08-06,Canada,Referral,Desktop
652,2023-11-09,Germany,"LinkedIn Ads",Desktop
653,2023-02-01,Canada,"Google Ads",Tablet
654,2024-02-05,India,Referral,Tablet
655,2024-03-29,UK,"LinkedIn Ads",Tablet
656,2024-04-13,UK,Referral,Tablet
657,2023-03-02,Australia,"LinkedIn Ads",Tablet
658,2023-03-04,UK,"Facebook Ads",Desktop
659,2023-10-10,Australia,"Google Ads",Mobile
660,2024-03-07,Germany,"Facebook Ads",Tablet
661,2023-03-28,Australia,Referral,Mobile
662,2023-04-28,India,Organic,Desktop
663,2023-12-27,India,"LinkedIn Ads",Tablet
664,2024-03-04,Canada,Organic,Desktop
665,2024-01-24,Germany,"LinkedIn Ads",Tablet
666,2023-10-06,Germany,"Facebook Ads",Mobile
667,2024-04-30,Canada,"Facebook Ads",Tablet
668,2023-05-19,Germany,"Facebook Ads",Tablet
669,2024-04-16,Australia,"Google Ads",Tablet
670,2023-02-15,Canada,"LinkedIn Ads",Tablet
671,2023-06-24,UK,"LinkedIn Ads",Mobile
672,2023-12-14,Canada,"Facebook Ads",Tablet
673,2024-01-09,India,"Google Ads",Tablet
674,2024-05-02,India,"LinkedIn Ads",Mobile
675,2024-01-26,India,"Google Ads",Mobile
676,2023-07-26,India,"Facebook Ads",Mobile
677,2024-06-02,Germany,Organic,Desktop
678,2023-11-08,Australia,Organic,Tablet
679,2023-09-06,UK,Organic,Mobile
680,2024-02-06,UK,Organic,Mobile
681,2023-02-21,Australia,"LinkedIn Ads",Desktop
682,2024-03-18,Germany,"Facebook Ads",Mobile
683,2023-02-14,Germany,Organic,Desktop
684,2023-11-30,India,Organic,Tablet
685,2023-11-25,Germany,"Google Ads",Mobile
686,2024-03-25,Canada,"Google Ads",Desktop
687,2024-01-18,Canada,Referral,Tablet
688,2023-02-17,Canada,Referral,Mobile
689,2023-10-19,Germany,"Google Ads",Tablet
690,2023-02-15,Germany,"Facebook Ads",Desktop
691,2023-02-14,Germany,"Facebook Ads",Mobile
692,2023-07-17,Germany,"Google Ads",Desktop
693,2024-05-29,UK,Organic,Mobile
694,2023-02-03,USA,"Facebook Ads",Tablet
695,2023-02-23,Canada,Organic,Desktop
696,2023-06-08,Australia,Organic,Desktop
697,2023-07-27,Germany,Organic,Desktop
698,2024-02-26,India,"LinkedIn Ads",Desktop
699,2023-11-24,Australia,Organic,Tablet
700,2024-02-23,USA,Organic,Desktop
701,2023-02-08,USA,Referral,Mobile
702,2023-04-29,UK,"LinkedIn Ads",Mobile
703,2023-09-21,Australia,Organic,Tablet
704,2023-07-26,UK,"Facebook Ads",Mobile
705,2024-05-21,India,"Google Ads",Desktop
706,2023-06-24,UK,"Google Ads",Tablet
707,2024-06-27,USA,"LinkedIn Ads",Mobile
708,2024-02-28,Australia,Referral,Mobile
709,2023-12-29,India,Organic,Tablet
710,2023-11-04,USA,Referral,Tablet
711,2023-01-14,Canada,Organic,Desktop
712,2024-06-22,Canada,"LinkedIn Ads",Desktop
713,2024-03-13,Germany,Organic,Mobile
714,2023-03-11,India,Referral,Desktop
715,2023-06-08,Canada,"Google Ads",Mobile
716,2023-02-23,Canada,Organic,Tablet
717,2024-03-11,India,Organic,Mobile
718,2024-02-08,UK,Organic,Mobile
719,2024-01-28,India,"LinkedIn Ads",Tablet
720,2023-07-26,India,"LinkedIn Ads",Tablet
721,2023-08-06,Germany,"LinkedIn Ads",Tablet
722,2024-06-09,Germany,Referral,Desktop
723,2023-07-24,UK,"Facebook Ads",Tablet
724,2023-04-29,UK,Referral,Tablet
725,2023-11-12,Canada,Referral,Mobile
726,2023-05-24,USA,"Google Ads",Desktop
727,2023-11-17,UK,Referral,Mobile
728,2024-05-05,USA,Referral,Tablet
729,2023-06-09,USA,Organic,Desktop
730,2023-06-08,USA,"LinkedIn Ads",Mobile
731,2023-03-13,UK,"Facebook Ads",Desktop
732,2023-03-31,UK,Organic,Desktop
733,2023-07-15,Canada,Referral,Desktop
734,2023-12-22,Germany,Referral,Desktop
735,2023-12-01,Canada,Referral,Mobile
736,2023-05-04,Germany,"LinkedIn Ads",Desktop
737,2023-07-20,USA,"Facebook Ads",Desktop
738,2023-10-21,UK,"Facebook Ads",Tablet
739,2023-10-19,UK,Referral,Mobile
740,2023-06-16,Australia,"Google Ads",Desktop
741,2024-06-10,Canada,"Facebook Ads",Mobile
742,2023-05-01,USA,Referral,Tablet
743,2024-05-15,USA,"LinkedIn Ads",Tablet
744,2023-01-27,India,"Google Ads",Desktop
745,2024-03-13,Australia,Referral,Mobile
746,2023-12-29,Germany,Organic,Tablet
747,2024-06-10,USA,"LinkedIn Ads",Mobile
748,2023-07-08,UK,"Facebook Ads",Desktop
749,2023-08-17,Australia,"Facebook Ads",Mobile
750,2023-09-20,USA,Organic,Desktop
751,2024-06-08,USA,"LinkedIn Ads",Mobile
752,2024-03-11,USA,"Google Ads",Tablet
753,2023-09-15,India,"LinkedIn Ads",Tablet
754,2023-10-21,Australia,Organic,Desktop
755,2024-04-29,USA,Referral,Mobile
756,2024-03-28,Canada,"LinkedIn Ads",Mobile
757,2024-05-10,India,Organic,Mobile
758,2024-05-19,Australia,"Google Ads",Tablet
759,2024-01-24,Germany,"Google Ads",Tablet
760,2023-06-12,Australia,"Google Ads",Desktop
761,2024-04-09,Canada,"Google Ads",Tablet
762,2023-12-23,Germany,"LinkedIn Ads",Mobile
763,2023-02-03,UK,"Facebook Ads",Tablet
764,2024-04-05,USA,Organic,Desktop
765,2024-03-30,UK,Referral,Desktop
766,2024-04-14,Canada,"Facebook Ads",Mobile
767,2024-03-03,USA,Referral,Desktop
768,2023-09-08,Australia,Organic,Tablet
769,2024-06-15,Canada,"Google Ads",Mobile
770,2023-11-08,UK,"Google Ads",Tablet
771,2024-01-04,Germany,"Facebook Ads",Desktop
772,2024-02-05,UK,"Facebook Ads",Tablet
773,2024-06-24,Canada,"LinkedIn Ads",Tablet
774,2023-12-20,India,"Facebook Ads",Mobile
775,2023-08-18,Canada,Organic,Tablet
776,2023-12-19,Australia,"Facebook Ads",Mobile
777,2023-09-04,Canada,"LinkedIn Ads",Tablet
778,2023-12-02,Germany,"Facebook Ads",Mobile
779,2023-08-30,USA,Referral,Desktop
780,2023-09-21,India,Organic,Mobile
781,2023-02-21,Germany,"Google Ads",Tablet
782,2023-11-15,USA,"Facebook Ads",Mobile
783,2024-04-17,UK,Referral,Mobile
784,2023-05-07,Canada,"Google Ads",Desktop
785,2023-12-06,Australia,"Google Ads",Tablet
786,2024-06-30,Canada,"Google Ads",Tablet
787,2023-07-25,USA,"Google Ads",Tablet
788,2024-06-17,Canada,"Facebook Ads",Tablet
789,2024-03-23,USA,"Facebook Ads",Mobile
790,2024-04-05,Germany,Referral,Tablet
791,2023-07-19,Canada,"Facebook Ads",Tablet
792,2024-06-27,USA,"Facebook Ads",Mobile
793,2024-01-26,India,Organic,Tablet
794,2024-05-04,UK,"Facebook Ads",Tablet
795,2023-06-22,Australia,"Facebook Ads",Tablet
796,2023-10-15,USA,Referral,Desktop
797,2023-04-15,USA,"LinkedIn Ads",Desktop
798,2023-12-15,Canada,Referral,Tablet
799,2023-05-20,UK,"Facebook Ads",Desktop
800,2023-07-25,USA,Referral,Tablet
801,2024-06-21,India,Organic,Mobile
802,2023-03-28,UK,Organic,Tablet
803,2023-07-11,India,Referral,Tablet
804,2023-05-03,Canada,Organic,Desktop
805,2024-02-18,Germany,"Google Ads",Tablet
806,2024-03-04,Germany,"Facebook Ads",Desktop
807,2024-01-23,UK,"Facebook Ads",Mobile
808,2023-03-23,UK,"LinkedIn Ads",Tablet
809,2023-08-24,Germany,Organic,Desktop
810,2023-03-17,India,Referral,Mobile
811,2023-10-03,Germany,Referral,Tablet
812,2024-03-06,Australia,"LinkedIn Ads",Desktop
813,2023-09-02,India,"LinkedIn Ads",Tablet
814,2023-03-03,UK,"LinkedIn Ads",Tablet
815,2023-09-21,UK,"Facebook Ads",Mobile
816,2023-05-06,UK,"Facebook Ads",Desktop
817,2024-02-19,USA,"Google Ads",Mobile
818,2023-02-05,Canada,Organic,Desktop
819,2023-04-15,UK,Referral,Tablet
820,2023-04-02,Germany,"Facebook Ads",Tablet
821,2024-02-01,Germany,"LinkedIn Ads",Mobile
822,2023-12-21,UK,"LinkedIn Ads",Tablet
823,2024-03-08,UK,"Google Ads",Desktop
824,2024-03-01,Australia,"LinkedIn Ads",Desktop
825,2023-12-18,Germany,Referral,Desktop
826,2023-08-31,Canada,"LinkedIn Ads",Desktop
827,2023-09-23,Australia,Referral,Tablet
828,2023-02-22,Australia,"Google Ads",Mobile
829,2023-07-01,Canada,Referral,Mobile
830,2023-04-18,Germany,Referral,Desktop
831,2023-12-10,UK,"LinkedIn Ads",Tablet
832,2024-02-14,UK,"Google Ads",Desktop
833,2023-07-05,USA,"Google Ads",Desktop
834,2023-06-20,Germany,Organic,Desktop
835,2023-02-18,Australia,"Facebook Ads",Mobile
836,2024-04-05,Australia,"Facebook Ads",Mobile
837,2023-06-22,Germany,Organic,Tablet
838,2023-05-21,Germany,"Facebook Ads",Desktop
839,2023-02-07,Australia,"Facebook Ads",Mobile
840,2023-12-16,Canada,"Facebook Ads",Mobile
841,2023-07-03,UK,Organic,Mobile
842,2023-09-09,Canada,Organic,Desktop
843,2024-06-16,UK,"Google Ads",Mobile
844,2023-02-03,USA,"Google Ads",Desktop
845,2023-06-17,UK,Referral,Mobile
846,2023-11-23,India,"LinkedIn Ads",Tablet
847,2024-02-07,India,"Google Ads",Mobile
848,2024-04-17,USA,Referral,Mobile
849,2023-12-05,UK,"LinkedIn Ads",Mobile
850,2023-11-08,India,"Google Ads",Desktop
851,2023-08-08,India,"LinkedIn Ads",Desktop
852,2023-09-15,India,"Google Ads",Tablet
853,2023-03-05,USA,"LinkedIn Ads",Tablet
854,2023-07-23,Canada,"Facebook Ads",Tablet
855,2024-06-04,India,Organic,Mobile
856,2023-05-26,Australia,"LinkedIn Ads",Desktop
857,2023-05-21,USA,"Google Ads",Mobile
858,2023-05-18,India,"Facebook Ads",Tablet
859,2023-07-30,Germany,"Facebook Ads",Mobile
860,2023-07-07,Canada,"LinkedIn Ads",Tablet
861,2024-03-28,Australia,Referral,Mobile
862,2023-10-12,Canada,"Google Ads",Tablet
863,2024-04-01,Germany,"Google Ads",Tablet
864,2024-03-22,India,Organic,Mobile
865,2023-03-30,Canada,"LinkedIn Ads",Desktop
866,2024-03-02,Canada,"Facebook Ads",Tablet
867,2023-12-14,Canada,"LinkedIn Ads",Desktop
868,2023-06-15,Germany,Referral,Tablet
869,2024-02-05,USA,Referral,Mobile
870,2024-01-14,USA,Organic,Tablet
871,2024-03-01,Canada,"Google Ads",Mobile
872,2023-09-07,Canada,"Google Ads",Tablet
873,2023-12-30,USA,Organic,Tablet
874,2024-06-03,Australia,Organic,Mobile
875,2023-03-09,USA,"Facebook Ads",Desktop
876,2023-11-07,Germany,"LinkedIn Ads",Tablet
877,2023-11-13,Canada,"Facebook Ads",Mobile
878,2023-03-09,UK,Organic,Tablet
879,2024-02-22,USA,Referral,Desktop
880,2023-09-30,India,"LinkedIn Ads",Desktop
881,2023-03-11,USA,Referral,Desktop
882,2024-03-03,Canada,Referral,Desktop
883,2023-10-15,Canada,"Facebook Ads",Mobile
884,2024-03-07,Germany,Organic,Mobile
885,2023-03-21,Australia,"Google Ads",Mobile
886,2024-05-17,India,Organic,Desktop
887,2024-01-06,USA,Organic,Mobile
888,2024-06-28,UK,"Google Ads",Tablet
889,2024-01-29,Australia,"LinkedIn Ads",Desktop
890,2023-06-21,India,"Facebook Ads",Mobile
891,2023-12-02,Germany,"Facebook Ads",Mobile
892,2023-05-29,India,"Google Ads",Tablet
893,2024-05-03,India,Organic,Mobile
894,2023-04-02,UK,Referral,Desktop
895,2024-05-08,India,"Google Ads",Tablet
896,2023-06-23,Germany,Organic,Desktop
897,2023-06-22,Canada,Referral,Desktop
898,2023-10-14,India,"Google Ads",Tablet
899,2023-04-21,USA,"LinkedIn Ads",Mobile
900,2024-02-27,USA,Organic,Mobile
901,2023-12-31,USA,Organic,Desktop
902,2023-06-06,Australia,Organic,Mobile
903,2023-03-04,India,Referral,Tablet
904,2023-09-03,India,Organic,Tablet
905,2024-05-18,Australia,Organic,Mobile
906,2024-01-15,UK,Organic,Desktop
907,2023-04-11,India,"Google Ads",Mobile
908,2023-02-13,Germany,"Google Ads",Tablet
909,2024-02-10,Australia,"Facebook Ads",Desktop
910,2023-05-08,Canada,"Facebook Ads",Mobile
911,2023-06-21,UK,"Google Ads",Mobile
912,2024-01-01,USA,"LinkedIn Ads",Mobile
913,2024-03-31,Australia,Organic,Desktop
914,2023-03-18,USA,Referral,Desktop
915,2023-09-11,Germany,"LinkedIn Ads",Desktop
916,2023-03-19,USA,Referral,Tablet
917,2023-09-01,UK,"Google Ads",Desktop
918,2023-12-08,USA,"Google Ads",Desktop
919,2023-08-09,Canada,"LinkedIn Ads",Mobile
920,2024-05-13,UK,Organic,Desktop
921,2023-03-11,UK,"Facebook Ads",Desktop
922,2023-04-24,USA,"Facebook Ads",Mobile
923,2024-06-20,Canada,Referral,Tablet
924,2023-12-14,UK,"LinkedIn Ads",Mobile
925,2023-10-30,UK,Organic,Mobile
926,2024-02-04,India,"LinkedIn Ads",Mobile
927,2024-05-02,UK,"LinkedIn Ads",Tablet
928,2023-03-25,Australia,"Google Ads",Desktop
929,2024-05-19,Australia,"Facebook Ads",Desktop
930,2023-01-09,UK,Organic,Tablet
931,2024-06-12,Australia,"Google Ads",Desktop
932,2023-04-21,Canada,"Facebook Ads",Mobile
933,2024-03-21,UK,Referral,Desktop
934,2024-06-12,UK,"LinkedIn Ads",Mobile
935,2023-06-18,USA,Referral,Mobile
936,2023-11-16,Canada,"Google Ads",Tablet
937,2024-03-17,India,"LinkedIn Ads",Desktop
938,2023-04-16,Canada,Organic,Mobile
939,2023-04-14,Canada,"Google Ads",Mobile
940,2024-05-10,UK,Organic,Tablet
941,2023-12-27,Canada,Referral,Tablet
942,2023-01-10,USA,"Facebook Ads",Mobile
943,2023-03-09,UK,Organic,Mobile
944,2024-06-27,India,"Google Ads",Desktop
945,2023-02-13,Canada,Referral,Desktop
946,2023-01-31,India,Referral,Tablet
947,2023-06-07,Australia,"Google Ads",Mobile
948,2024-01-07,USA,Organic,Desktop
949,2023-10-01,India,"Facebook Ads",Tablet
950,2023-12-18,Australia,Referral,Desktop
951,2024-01-07,Germany,"Google Ads",Desktop
952,2023-10-22,Australia,Referral,Mobile
953,2023-11-30,Germany,Referral,Mobile
954,2023-12-11,Canada,"Google Ads",Desktop
955,2024-02-24,USA,"LinkedIn Ads",Desktop
956,2023-08-03,Australia,"Facebook Ads",Tablet
957,2024-04-20,Australia,"Facebook Ads",Desktop
958,2023-07-27,Canada,Referral,Mobile
959,2023-12-09,Germany,"Facebook Ads",Tablet
960,2023-01-26,Australia,Referral,Desktop
961,2024-01-30,USA,"Google Ads",Desktop
962,2023-07-02,Germany,Organic,Tablet
963,2023-02-21,UK,"Facebook Ads",Mobile
964,2023-05-08,UK,Organic,Mobile
965,2023-12-25,UK,Referral,Mobile
966,2024-05-03,Canada,"Google Ads",Desktop
967,2023-07-08,Germany,Referral,Desktop
968,2024-03-10,Australia,"Facebook Ads",Mobile
969,2023-10-21,USA,Referral,Desktop
970,2023-03-24,Germany,"Facebook Ads",Mobile
971,2023-04-20,Canada,"LinkedIn Ads",Tablet
972,2023-02-16,UK,"Google Ads",Mobile
973,2023-09-03,USA,"Google Ads",Tablet
974,2023-02-19,USA,Organic,Mobile
975,2024-04-07,Germany,"Facebook Ads",Mobile
976,2023-04-26,USA,"Facebook Ads",Desktop
977,2023-11-03,UK,Referral,Tablet
978,2024-03-08,Germany,Referral,Mobile
979,2024-01-28,Germany,Organic,Desktop
980,2024-05-27,Germany,Organic,Mobile
981,2024-03-01,India,Referral,Tablet
982,2024-04-23,Australia,Organic,Tablet
983,2024-04-28,USA,"Facebook Ads",Tablet
984,2024-05-19,Australia,"Google Ads",Tablet
985,2023-12-16,UK,Organic,Tablet
986,2024-06-16,Germany,Referral,Mobile
987,2024-01-29,USA,Organic,Tablet
988,2023-10-03,USA,Organic,Tablet
989,2023-11-08,Australia,Referral,Mobile
990,2024-05-20,Australia,Referral,Tablet
991,2023-05-20,Canada,Referral,Desktop
992,2024-01-09,USA,"Facebook Ads",Desktop
993,2023-10-27,USA,"Google Ads",Desktop
994,2024-01-03,India,Referral,Desktop
995,2023-10-29,Canada,"LinkedIn Ads",Tablet
996,2024-06-20,Australia,"Google Ads",Tablet
997,2024-04-16,Germany,Organic,Mobile
998,2023-12-06,Australia,"Facebook Ads",Tablet
999,2024-03-06,UK,Referral,Mobile
1000,2023-06-13,Canada,"LinkedIn Ads",Mobile
1001,2023-08-14,Australia,"Google Ads",Mobile
1002,2023-07-30,Germany,Organic,Mobile
1003,2024-02-18,UK,"Google Ads",Tablet
1004,2024-06-27,USA,"Google Ads",Desktop
1005,2023-08-10,Germany,Referral,Mobile
1006,2023-04-07,Australia,Referral,Mobile
1007,2023-01-29,India,"Google Ads",Mobile
1008,2023-08-25,Canada,Organic,Mobile
1009,2023-02-27,UK,Organic,Desktop
1010,2024-01-08,Canada,"Facebook Ads",Tablet
1011,2023-07-11,UK,Referral,Tablet
1012,2023-10-02,USA,Referral,Tablet
1013,2023-02-01,UK,"Facebook Ads",Tablet
1014,2023-11-23,USA,Organic,Mobile
1015,2023-07-06,India,"Google Ads",Mobile
1016,2023-08-23,India,Organic,Tablet
1017,2024-03-04,UK,Referral,Tablet
1018,2023-03-24,Germany,"LinkedIn Ads",Mobile
1019,2023-09-26,Germany,Referral,Desktop
1020,2023-08-01,Australia,"LinkedIn Ads",Desktop
1021,2023-09-02,UK,Organic,Desktop
1022,2024-04-25,USA,Referral,Desktop
1023,2023-07-29,USA,"Google Ads",Tablet
1024,2023-12-10,USA,"LinkedIn Ads",Desktop
1025,2023-06-11,India,Organic,Desktop
1026,2023-01-25,Germany,Referral,Desktop
1027,2023-08-22,UK,Referral,Tablet
1028,2023-06-22,India,Organic,Mobile
1029,2023-09-30,USA,Organic,Mobile
1030,2023-02-18,India,"Facebook Ads",Desktop
1031,2023-06-10,Germany,"Facebook Ads",Tablet
1032,2024-05-31,Germany,"LinkedIn Ads",Tablet
1033,2024-05-24,Germany,"Google Ads",Mobile
1034,2023-04-11,Germany,"Facebook Ads",Tablet
1035,2024-04-28,Canada,"Facebook Ads",Desktop
1036,2023-10-10,USA,Organic,Tablet
1037,2023-11-16,UK,Organic,Tablet
1038,2023-06-18,Canada,Referral,Desktop
1039,2023-06-23,Australia,"LinkedIn Ads",Mobile
1040,2024-01-08,India,Organic,Mobile
1041,2023-08-15,Australia,"Facebook Ads",Desktop
1042,2024-04-22,Germany,"Facebook Ads",Desktop
1043,2023-10-30,USA,Organic,Tablet
1044,2023-10-15,India,"LinkedIn Ads",Tablet
1045,2023-12-03,Australia,"Google Ads",Mobile
1046,2023-12-01,Canada,"LinkedIn Ads",Mobile
1047,2023-06-04,Australia,Referral,Tablet
1048,2024-02-18,Australia,Referral,Mobile
1049,2023-09-26,India,Organic,Mobile
1050,2024-06-25,India,Organic,Tablet
1051,2023-10-16,UK,"LinkedIn Ads",Desktop
1052,2023-07-07,Australia,"Google Ads",Desktop
1053,2024-04-05,Australia,"Google Ads",Desktop
1054,2024-04-17,UK,"LinkedIn Ads",Tablet
1055,2024-04-23,USA,Referral,Mobile
1056,2024-02-17,Australia,Organic,Desktop
1057,2024-03-16,Australia,Referral,Mobile
1058,2023-05-30,UK,Referral,Tablet
1059,2023-06-02,Canada,"LinkedIn Ads",Mobile
1060,2024-06-20,India,"LinkedIn Ads",Tablet
1061,2023-09-07,USA,Referral,Mobile
1062,2023-02-18,USA,"Facebook Ads",Tablet
1063,2023-01-21,Germany,Referral,Tablet
1064,2024-03-19,Canada,"LinkedIn Ads",Tablet
1065,2023-03-10,Germany,"LinkedIn Ads",Tablet
1066,2023-04-05,USA,"Facebook Ads",Desktop
1067,2024-01-19,Australia,Referral,Mobile
1068,2023-06-10,Australia,"Facebook Ads",Desktop
1069,2023-03-20,Canada,"Google Ads",Tablet
1070,2024-01-10,USA,"Google Ads",Desktop
1071,2023-11-20,UK,Referral,Desktop
1072,2024-01-23,India,Referral,Desktop
1073,2023-08-02,UK,"Google Ads",Tablet
1074,2023-12-31,Canada,Referral,Tablet
1075,2023-07-09,Germany,Referral,Desktop
1076,2023-11-19,India,"Facebook Ads",Mobile
1077,2023-11-17,India,"Facebook Ads",Tablet
1078,2024-01-11,USA,"Google Ads",Desktop
1079,2023-10-17,India,Organic,Mobile
1080,2023-01-31,Germany,Organic,Tablet
1081,2023-11-28,Germany,"Facebook Ads",Mobile
1082,2023-06-08,Germany,Referral,Mobile
1083,2023-06-13,India,"Google Ads",Desktop
1084,2024-03-11,Germany,"Google Ads",Desktop
1085,2023-12-26,India,"LinkedIn Ads",Tablet
1086,2023-10-22,Canada,"Google Ads",Mobile
1087,2023-03-29,USA,"LinkedIn Ads",Tablet
1088,2024-01-28,UK,Organic,Tablet
1089,2023-07-06,Canada,"Facebook Ads",Desktop
1090,2024-03-20,Germany,Organic,Desktop
1091,2023-05-05,UK,Organic,Tablet
1092,2024-05-07,Australia,Organic,Tablet
1093,2024-03-23,Germany,Organic,Tablet
1094,2023-07-11,Australia,"Google Ads",Tablet
1095,2023-09-08,Australia,Organic,Tablet
1096,2024-03-06,India,"LinkedIn Ads",Mobile
1097,2024-04-22,UK,Organic,Desktop
1098,2023-11-24,UK,"LinkedIn Ads",Desktop
1099,2023-10-07,Germany,"Google Ads",Tablet
1100,2023-06-11,UK,Referral,Mobile
1101,2024-04-11,Australia,"Google Ads",Tablet
1102,2024-06-09,India,Referral,Desktop
1103,2023-07-16,Germany,"Facebook Ads",Desktop
1104,2023-05-04,Australia,Organic,Mobile
1105,2023-02-23,USA,Referral,Desktop
1106,2023-07-01,Germany,"Facebook Ads",Mobile
